X,Y,Z
-866.500366,3716.961426,1114.174072
-866.449585,3717.014648,1114.036865
-866.379944,3717.199219,1113.881714
-866.373901,3717.473145,1113.853638
-866.319214,3717.624268,1113.455078
-866.28595,3717.774414,1113.04895
-866.233826,3717.996826,1112.632568
-866.203979,3718.175537,1112.278687
-866.126892,3718.406982,1111.700317
-866.145752,3718.724121,1111.27063
-866.133606,3719.018311,1110.709961
-866.102966,3719.283936,1110.102051
-866.115112,3719.602783,1109.544312
-866.069092,3719.77002,1108.812622
-866.056152,3720.104248,1108.165283
-866.040771,3720.406982,1107.347656
-866.016541,3720.720703,1106.550171
-866.052917,3720.947021,1105.764771
-865.977722,3721.247314,1104.848267
-865.987854,3721.654297,1104.076416
-866.007812,3722.113037,1103.381958
-865.996155,3722.476562,1102.394775
-865.985413,3722.843506,1101.545898
-866.060364,3723.253174,1100.675781
-866.072632,3723.814453,1099.660522
-865.990112,3724.348877,1098.779785
-865.986145,3724.813965,1097.873169
-866.042908,3725.293701,1096.793701
-865.914856,3725.730957,1095.733765
-865.799683,3726.279053,1094.594849
-865.760681,3726.789795,1093.585083
-865.761292,3727.252441,1092.556396
-865.738037,3727.747559,1091.351807
-865.679504,3728.213379,1090.095215
-865.699036,3728.800049,1088.899658
-865.696533,3729.302734,1087.705933
-865.698486,3729.795166,1086.653564
-865.704468,3730.299072,1085.460693
-865.619568,3731.051025,1084.463135
-865.563171,3731.854248,1083.306274
-865.545288,3732.56958,1082.247192
-865.512939,3733.329346,1081.18457
-865.549683,3734.069336,1079.987793
-865.55542,3734.761719,1079.004272
-865.56781,3735.451172,1077.797607
-865.589417,3736.122559,1076.632568
-865.567261,3736.830322,1075.457397
-865.538757,3737.563232,1074.296875
-865.609131,3738.337158,1073.260376
-865.657532,3739.263428,1072.139526
-865.714478,3740.126221,1071.143799
-865.846252,3740.935791,1070.247559
-866.004395,3741.828613,1069.122314
-866.130127,3742.719971,1068.199829
-866.298706,3743.529541,1067.206299
-866.503784,3744.378662,1066.285645
-866.77356,3745.268311,1065.355469
-866.979187,3746.22168,1064.432617
-867.115601,3747.163574,1063.450195
-867.377563,3747.962891,1062.499878
-867.579712,3748.84668,1061.573486
-867.803345,3749.793945,1060.674805
-867.868652,3750.795898,1059.821167
-868.216431,3751.779785,1059.282593
-868.367493,3752.804932,1058.30957
-868.535461,3753.800781,1057.454468
-868.744141,3754.732178,1056.614624
-868.953796,3755.574707,1055.671265
-869.167725,3756.478516,1054.810669
-869.473816,3757.442139,1054.065918
-869.70929,3758.38208,1053.294556
-869.925171,3759.226074,1052.455566
-870.128662,3760.117432,1051.723877
-870.362915,3761.198242,1050.982056
-870.49231,3762.306641,1050.34314
-870.553406,3763.276611,1049.722168
-870.639709,3764.38623,1049.022217
-870.732666,3765.394043,1048.441772
-870.716003,3766.390137,1047.788208
-870.674744,3767.405518,1047.146973
-870.642151,3768.325928,1046.442749
-870.512024,3769.455078,1045.673096
-870.277771,3770.374756,1045.002197
-870.04718,3771.442139,1044.20752
-869.848633,3772.330078,1043.481812
-869.616638,3773.230469,1042.616943
-869.364929,3773.980957,1041.770996
-869.144775,3774.787842,1040.90625
-868.947144,3775.397217,1040.05896
-868.742676,3776.012695,1039.146484
-868.479919,3776.509277,1038.183228
-868.291931,3776.908447,1037.218872
-868.085571,3777.431885,1036.313354
