X,Y,Z
-860.73114,3042.536377,1053.98645
-861.066711,3030.057861,1053.713989
-861.564026,3017.937988,1053.230713
-862.274048,3005.813721,1052.356079
-862.682129,2993.468994,1051.214722
-862.703186,2981.463135,1049.348389
-863.127441,2969.750977,1047.114258
-863.156982,2957.73999,1044.123657
-863.389404,2946.524658,1040.834351
-863.154785,2934.948975,1036.967651
-863.01001,2923.958984,1032.709351
-862.643799,2913.0271,1027.935059
-862.356873,2902.735107,1022.612793
-861.755676,2892.351562,1016.737366
-861.526184,2882.67749,1010.169739
-860.795349,2872.800781,1003.144409
-859.996399,2863.701904,995.842041
-858.956543,2854.322266,987.852173
-857.62207,2845.911621,979.611511
-856.329224,2838.47876,970.734802
-854.665527,2830.86377,961.532349
-853.046387,2823.918701,951.934875
-851.724915,2818.163818,942.138184
-850.066345,2812.493164,931.92395
-848.70752,2807.460693,921.627686
-847.343811,2803.603027,911.234253
-845.648743,2800.165527,900.653809
-843.908813,2797.195801,889.745789
-842.313904,2795.071045,879.094727
-839.86438,2793.443848,868.28363
-837.064758,2792.347412,857.194946
-834.40741,2792.020752,846.040588
-831.423279,2792.000977,834.834412
-828.560242,2792.395752,823.614807
-825.952942,2793.450195,812.561096
-823.385376,2795.213623,801.541992
-820.293152,2797.429443,790.647217
-817.102539,2800.391113,780.138062
-814.210266,2803.990234,769.737183
-811.28125,2807.94458,759.434448
-808.869141,2812.601074,749.697327
-806.314331,2817.640137,740.263062
-803.59967,2823.246582,731.197388
-800.98407,2829.465088,722.500488
-798.232971,2835.739746,713.951477
-795.695862,2842.505127,705.613647
-793.359802,2849.858643,697.820007
-790.97406,2857.849121,690.534668
-788.822083,2866.175293,683.85498
-786.663635,2874.759277,677.851074
-784.798035,2882.734131,672.721497
-783.308655,2892.584961,668.329956
-781.951477,2901.687012,664.714111
-780.55365,2911.182373,661.882874
-779.100403,2921.516846,659.778687
-777.05719,2931.005859,658.094116
-775.321899,2941.518799,657.079163
-773.622253,2952.357666,656.914185
-771.89325,2963.161865,657.352112
-769.883545,2974.58667,658.942139
-767.777039,2986.284912,661.445496
-765.691895,2998.117432,664.823792
-763.465881,3010.003418,669.280212
-761.27948,3021.710205,674.739746
-758.974121,3033.478271,681.291626
-756.665955,3045.071289,688.969604
-754.171631,3056.480713,697.783936
-751.595215,3067.533203,707.771484
-749.135498,3078.048828,718.846313
-746.73291,3088.271973,731.08844
-744.152344,3097.81958,744.267456
-741.461792,3107.418457,758.700195
-738.973633,3115.435059,774.058289
-736.521667,3123.271729,790.587219
-733.766418,3130.260742,808.12384
-731.133667,3136.407471,826.644348
-728.454773,3141.608398,846.115906
-725.78717,3145.736816,866.423523
-722.942017,3148.815918,887.456604
-720.081482,3150.611572,909.217407
-717.044312,3151.27124,931.538513
-714.173218,3150.885498,954.466248
-710.95636,3149.244629,977.800781
-707.519531,3146.52832,1001.693359
-704.192261,3142.687988,1025.773682
-700.619446,3138.009033,1050.253418
-697.048218,3132.268311,1075.069702
-693.219604,3125.625488,1100.045044
-689.426392,3118.131348,1125.209961
-685.578674,3109.718994,1150.441528
-681.798035,3100.529297,1175.795288
-677.901733,3090.447998,1201.05127
-674.139099,3079.605957,1226.026489
-670.698303,3068.009277,1250.950317
-667.212097,3055.615723,1275.633545
-663.548279,3042.451172,1299.963135
-659.927185,3028.531006,1323.93457
-656.177185,3013.626953,1347.422241
-652.457214,2998.057617,1370.297974
-649.028015,2981.704346,1392.662476
-645.473999,2964.693848,1414.494019
-642.106628,2946.816162,1435.74707
-638.563599,2928.257324,1456.376099
-635.035461,2909.257568,1476.379395
-631.719543,2889.768555,1495.534424
-628.549194,2869.776367,1514.129272
-625.0271,2849.296875,1531.966919
-621.745422,2828.232422,1549.05957
-618.709351,2806.810059,1565.512817
-615.763062,2785.025146,1581.234131
-612.915894,2763.129395,1596.105713
-610.082275,2740.875488,1610.039429
-607.521179,2718.513184,1623.258667
-605.109253,2695.770996,1635.795898
-602.913452,2672.842773,1647.408936
-600.927246,2649.773682,1658.222168
-599.074097,2626.612061,1668.314819
-597.113159,2603.407959,1677.668091
-595.573425,2580.185791,1686.164795
-594.140381,2556.951172,1694.07959
-593.000061,2533.931152,1701.193481
-591.858948,2510.915039,1707.723755
-590.644043,2488.031006,1713.608398
-589.636841,2465.331543,1718.638062
-588.664368,2442.682373,1723.130493
-587.789368,2420.178711,1726.681763
-586.973145,2397.897949,1729.447876
-586.348267,2375.820312,1731.657593
-585.839722,2354.01416,1732.9646
-585.351318,2332.356201,1733.645508
-584.90271,2310.884521,1733.586914
-584.41864,2289.796143,1732.969116
-583.889709,2268.979492,1731.84314
-583.072876,2248.523682,1730.397217
-582.486938,2228.707031,1728.356812
-581.874207,2209.193848,1725.610718
-581.006836,2190.261963,1722.576538
-580.238159,2171.66333,1718.782104
-579.494324,2153.606201,1714.278198
-578.519409,2136.083984,1709.106079
-577.601807,2118.83374,1703.371948
-576.697876,2102.236328,1696.86853
-575.630432,2086.182373,1689.859863
-574.815186,2070.439941,1682.28894
-574.236755,2055.275146,1674.143066
-573.151489,2040.612427,1665.229126
-572.72467,2026.370239,1655.638306
-572.214294,2012.52771,1645.230835
-571.994812,1999.153076,1634.137939
-571.686279,1985.804321,1622.351196
-571.934021,1972.958008,1609.646729
-572.01886,1960.193115,1596.079224
-572.511353,1947.777344,1581.830322
-572.981323,1935.346436,1566.648804
-573.450012,1923.009399,1550.817017
-573.793396,1910.754517,1534.182739
-574.403076,1898.406982,1516.684204
-575.492493,1885.904053,1497.957275
-576.248352,1873.139893,1478.175781
-577.374207,1860.310791,1457.434082
-578.601135,1847.04248,1435.281616
-579.561035,1833.153931,1411.931885
-580.094055,1818.393433,1387.537842
-580.486267,1803.095703,1362.277832
-580.431335,1786.848511,1336.296265
-580.358704,1769.954346,1309.768066
-580.732056,1752.354248,1282.550293
-581.517761,1734.079224,1254.592407
-582.996338,1714.958618,1226.044434
-585.114014,1694.979492,1196.973022
-587.345154,1674.333984,1167.181519
-590.456421,1653.089355,1136.822998
-594.430115,1630.812134,1105.541016
-598.945618,1607.654541,1073.69397
-604.024536,1583.290039,1041.090942
-609.296448,1557.588135,1007.612488
-615.315552,1531.053833,973.690735
-621.378174,1502.35022,938.633057
-628.329956,1472.005005,902.598267
-635.70343,1440.352173,866.184021
-643.482727,1406.535645,829.14978
-651.824158,1370.481567,791.677734
-660.548279,1332.316162,753.644531
-669.563477,1292.36438,715.766296
-678.947083,1249.998291,677.96283
-688.245605,1205.463867,640.42334
-698.081665,1159.271606,603.530334
-707.878967,1110.932617,567.029114
-717.935547,1060.734985,531.262451
-728.216492,1008.691772,496.235962
-738.305237,954.42749,462.375458
-748.051636,897.818298,430.228729
-757.292847,839.40863,400.109863
-765.634216,778.736694,372.590851
-772.896729,715.980957,347.960632
-778.724609,651.529053,326.769928
-782.759521,584.882568,309.575806
-783.919006,516.609619,297.206604
-780.974609,446.931549,290.361176
-774.089905,376.139069,289.28476
-764.790527,303.736938,293.156097
-755.211365,229.920715,301.689331
-746.601501,163.713776,312.759094
-740.078064,106.699295,332.764984
-728.103394,52.299728,358.541016
-707.971558,0.32527,385.406708
-683.443176,-47.867817,416.026672
-655.217529,-94.681229,455.764618
-623.796936,-136.32756,503.79068
-593.987122,-167.07515,558.978577
-568.066956,-188.187988,618.894409
-546.602722,-201.284821,684.210754
-531.302063,-205.347595,752.807617
-521.774048,-200.462769,821.535339
-517.614746,-188.067444,887.681641
-518.644592,-169.686691,949.425232
-523.801453,-147.253311,1005.10907
-532.568909,-122.94593,1054.108643
-544.046631,-98.437088,1096.363647
-556.90509,-74.589676,1132.980835
-570.893677,-52.268608,1165.377319
-584.989685,-32.160336,1195.116577
-599.876953,-13.87273,1221.713013
-614.663208,3.140366,1246.762085
-629.846497,17.922575,1269.830566
-644.343262,31.58021,1290.528442
-658.726257,44.026581,1311.215332
-672.897827,53.858189,1329.379639
-686.485535,63.010723,1347.205566
-700.559509,71.095596,1364.415161
-713.871155,78.053253,1380.894653
-726.209229,84.560158,1396.102905
-738.468323,89.500809,1411.75647
-751.379822,93.650162,1426.611572
-763.189087,97.154831,1440.482788
-774.031677,99.962105,1453.405273
-785.391357,101.326408,1465.197632
-796.088196,102.427567,1476.037109
-806.633301,102.592041,1485.350952
-816.422119,101.560028,1492.793091
-825.919373,100.492966,1499.276733
-835.196594,98.389648,1504.677734
-844.023376,95.029366,1508.980103
-852.251587,91.038811,1511.787842
-860.353882,86.086075,1514.078735
-868.471252,80.139717,1515.432495
-875.882446,72.946098,1516.000977
-883.018921,64.709709,1515.23877
-889.851929,55.60125,1513.776245
-896.450562,46.062801,1511.776611
-902.40564,35.092796,1508.87793
-907.898682,23.449677,1505.02832
-913.553772,11.111003,1500.74353
-919.070496,-1.761749,1495.960327
-924.416138,-15.871597,1490.478394
-929.83429,-30.298382,1484.085449
-935.558044,-45.549797,1477.347778
-941.402466,-61.36359,1469.778931
-947.176392,-77.732597,1461.391968
-953.141235,-94.707985,1452.078247
-959.358704,-111.876015,1441.921753
-965.495361,-129.352463,1430.624756
-971.91272,-146.464645,1418.139893
-978.167603,-163.789841,1404.555542
-984.472717,-180.875305,1389.96167
-990.490295,-197.773407,1375.259766
-996.756226,-214.241409,1358.755859
-1002.940186,-229.864502,1340.150757
-1008.852112,-246.989975,1322.197876
-1014.723206,-261.503632,1302.232056
-1020.201782,-275.61322,1281.368896
-1025.877808,-289.254974,1259.122437
-1031.12915,-301.410339,1236.109985
-1036.261841,-312.532135,1212.19519
-1040.621094,-322.114136,1187.433472
-1044.274292,-330.40686,1161.886597
-1047.590332,-337.906952,1135.894653
-1050.224243,-343.846619,1109.820435
-1051.722412,-347.924713,1083.101074
-1053.22168,-351.223602,1056.010132
-1053.800049,-352.611603,1028.502686
-1053.501709,-353.005524,1000.910522
-1052.666626,-351.568939,973.659668
-1050.73938,-349.309418,946.301514
-1047.970703,-346.040405,919.03772
-1044.425171,-341.634125,892.048706
-1039.304932,-334.289551,865.600342
-1034.654419,-327.387939,839.3797
-1029.284058,-319.841705,813.182495
-1022.951965,-310.25415,787.699768
-1016.199219,-299.657501,762.64978
-1008.843872,-288.051392,737.620422
-1000.644348,-275.18988,713.5849
-991.94281,-261.060883,690.417297
-982.740662,-245.887817,667.786377
-973.013672,-229.890442,646.059937
-962.540649,-212.538864,625.071533
-951.65686,-194.316711,605.201294
-940.058289,-175.067719,586.491882
-927.983643,-155.238632,568.742737
-915.398438,-134.291595,551.861389
-902.264465,-113.044281,536.920776
-888.759216,-90.660019,523.146606
-874.42334,-67.92939,510.113464
-859.979309,-44.648384,499.144989
-845.198975,-21.607702,489.481079
-830.262329,2.210677,481.068573
-815.013855,26.35968,473.884735
-799.213928,50.582336,468.356476
-783.518921,74.885422,464.237946
-768.347046,99.520744,461.546783
-752.666687,123.77951,460.269623
-737.144043,148.308502,460.334991
-721.37915,172.847229,461.624207
-706.265381,196.9617,464.364807
-691.224731,220.804382,468.356842
-676.388733,244.644302,473.436035
-662.646667,267.022675,479.921326
-647.821167,290.453735,487.297302
-634.841064,312.400177,495.720398
-621.162354,334.458679,504.964661
-609.00647,355.2211,515.288696
-597.773254,375.565063,526.579468
-586.83075,395.310913,538.316528
-576.455322,414.022827,550.9104
-566.731445,431.643921,564.106018
-557.593201,448.315826,577.532959
-549.113403,464.058777,590.934937
-541.128906,479.018768,604.873535
-533.295288,493.548737,619.178345
-526.269043,506.859589,632.781311
-519.684814,518.914246,646.270203
-515.881836,529.226074,659.381775
-510.641113,540.336365,672.359863
-505.710663,550.011047,685.175354
-501.906097,559.246094,697.460876
-498.244904,566.501587,705.342224
-495.162811,573.104614,712.637573
-492.553925,579.665771,719.899841
-490.174805,585.59967,726.919312
-488.42392,590.875061,733.735657
-487.085571,595.872253,740.338379
-485.962189,600.246887,746.466675
-485.151154,603.771118,752.59967
-485.227966,607.253113,758.26001
-485.392883,609.666321,763.798218
-485.978058,611.335144,768.863403
-486.729645,612.226074,773.473633
-488.078674,612.308594,777.747192
-489.877411,611.76062,777.358887
-492.410919,609.518799,775.592102
-494.684631,607.449036,773.201782
-497.376312,604.298218,770.082153
-500.374969,601.018555,765.838562
-503.649902,596.308289,760.804199
-507.08371,591.416321,754.88269
-512.910217,583.505981,748.463684
-517.345093,576.938843,741.632996
-522.114441,568.870605,734.402039
-527.130798,559.970703,727.216797
-532.34668,550.71698,719.233276
-538.601562,540.086853,710.405212
