X,Y,Z
-827.614014,2783.258301,726.239075
-824.909302,2789.088379,716.358154
-822.232727,2795.401611,706.871521
-819.594055,2802.175293,697.810425
-817.005371,2809.387695,689.206726
-814.480408,2817.01709,681.092773
-812.033875,2825.041504,673.502747
-809.679932,2833.439697,666.471619
-807.42926,2842.189453,660.035706
-805.287415,2851.272217,654.231323
-803.25238,2860.668213,649.093262
-801.314026,2870.359131,644.654724
-799.454346,2880.330322,640.946716
-797.648621,2890.569092,637.999146
-795.868896,2901.068115,635.84198
-794.086426,2911.822754,634.506653
-792.273438,2922.827393,634.026611
-790.404114,2934.072998,634.437073
-788.455933,2945.543213,635.774841
-786.411743,2957.213867,638.077209
-784.260559,2969.048096,641.380188
-781.998108,2980.999268,645.717834
-779.626404,2993.009521,651.1203
-777.153809,3005.012451,657.613342
-774.593384,3016.933105,665.217712
-771.962341,3028.689209,673.949341
-769.279724,3040.192871,683.818909
-766.564392,3051.353516,694.83075
-763.832886,3062.079346,706.982727
-761.09729,3072.281006,720.265991
-758.365051,3081.872314,734.6651
-755.637634,3090.772949,750.158264
-752.911011,3098.90918,766.718079
-750.175537,3106.2146,784.31189
-747.416809,3112.627441,802.901062
-744.617798,3118.093994,822.441528
-741.761292,3122.563721,842.881958
-738.831177,3125.994385,864.164307
-735.815491,3128.35083,886.223267
-732.707153,3129.606689,908.987915
-729.504333,3129.746826,932.38324
-726.210449,3128.767578,956.331787
-722.832825,3126.675293,980.755615
-719.381958,3123.487305,1005.577454
-715.870605,3119.226318,1030.721802
-712.312927,3113.921387,1056.114502
-708.72345,3107.603271,1081.683716
-705.115967,3100.303223,1107.359131
-701.503601,3092.049805,1133.072021
-697.897827,3082.870605,1158.755005
-694.309631,3072.790771,1184.341553
-690.748718,3061.833496,1209.7677
-687.223328,3050.021973,1234.971924
-683.739868,3037.380127,1259.894531
-680.302917,3023.933594,1284.479126
-676.91571,3009.707275,1308.672607
-673.580444,2994.726074,1332.424805
-670.299316,2979.015869,1355.690552
-667.074463,2962.602295,1378.430542
-663.909607,2945.516602,1400.611084
-660.810059,2927.791016,1422.204712
-657.781982,2909.464111,1443.189087
-654.833618,2890.574951,1463.546021
-651.974243,2871.165771,1483.260376
-649.213562,2851.278564,1502.318481
-646.560791,2830.953369,1520.706665
-644.025452,2810.226807,1538.409912
-641.61792,2789.132324,1555.413574
-639.349182,2767.697021,1571.702393
-637.229675,2745.947021,1587.261353
-635.267944,2723.906006,1602.076294
-633.470154,2701.600098,1616.132935
-631.840637,2679.055664,1629.418335
-630.382629,2656.303711,1641.920166
-629.098328,2633.375488,1653.628906
-627.988586,2610.304199,1664.538696
-627.05127,2587.123291,1674.648315
-626.281189,2563.865967,1683.961182
-625.6698,2540.563232,1692.484009
-625.207214,2517.247314,1700.224854
-624.883667,2493.947998,1707.194336
-624.689453,2470.695557,1713.404175
-624.614746,2447.519287,1718.869263
-624.649658,2424.449951,1723.606689
-624.784668,2401.517334,1727.634644
-625.010315,2378.754883,1730.9729
-625.316711,2356.193848,1733.642578
-625.69281,2333.866699,1735.667847
-626.125549,2311.803223,1737.075806
-626.599915,2290.032471,1737.895142
-627.098572,2268.580566,1738.153076
-627.602905,2247.473389,1737.872803
-628.093689,2226.734619,1737.071289
-628.552307,2206.385986,1735.757324
-628.961121,2186.44751,1733.933838
-629.303894,2166.937012,1731.596924
-629.566284,2147.87207,1728.738647
-629.737427,2129.267822,1725.345337
-629.810303,2111.139893,1721.4021
-629.782532,2093.499756,1716.892456
-629.657471,2076.355713,1711.80188
-629.442444,2059.714111,1706.115356
-629.148987,2043.573853,1699.81665
-628.790588,2027.931152,1692.887207
-628.382324,2012.774902,1685.304321
-627.938171,1998.086914,1677.04248
-627.468933,1983.841431,1668.074219
-626.98175,1970.005493,1658.371338
-626.478455,1956.539673,1647.905029
-625.956299,1943.39917,1636.646606
-625.408142,1930.534302,1624.568726
-624.823669,1917.890015,1611.644287
-624.1922,1905.407471,1597.848145
-623.503296,1893.022949,1583.155884
-622.749451,1880.670532,1567.543091
-621.926819,1868.281738,1550.987305
-621.037109,1855.786865,1533.466431
-620.087708,1843.117188,1514.961792
-619.090637,1830.203613,1495.459106
-618.060852,1816.978516,1474.951538
-617.014282,1803.376099,1453.441772
-615.967834,1789.331543,1430.944092
-614.940002,1774.782959,1407.483765
-613.953918,1759.673218,1383.098267
-613.041443,1743.950806,1357.833374
-612.247498,1727.573486,1331.741699
-611.630859,1710.506226,1304.876587
-611.260437,1692.718872,1277.28772
-611.207642,1674.184204,1249.017578
-611.539734,1654.874756,1220.098145
-612.313843,1634.762451,1190.550293
-613.577209,1613.813965,1160.384399
-615.365723,1591.990112,1129.599854
-617.705811,1569.239136,1098.186401
-620.614197,1545.495483,1066.128174
-624.099609,1520.678223,1033.40564
-628.166321,1494.690674,1000.001648
-632.815186,1467.422729,965.905884
-638.044678,1438.756226,931.121887
-643.849121,1408.570312,895.672058
-650.217407,1376.747925,859.601135
-657.131287,1343.181641,822.976318
-664.564453,1307.776367,785.886719
-672.482666,1270.453247,748.441162
-680.845154,1231.148071,710.766663
-689.603271,1189.810425,673.007446
-698.69989,1146.397827,635.325073
-708.065674,1100.87207,597.901978
-717.615051,1053.192749,560.947021
-727.241882,1003.317261,524.702637
-736.816101,951.2005,489.452484
-746.181274,896.801086,455.527466
-755.1521,840.091003,423.308624
-763.515259,781.068481,393.225769
-771.031555,719.775269,365.751038
-777.442322,656.31311,341.387909
-782.47699,590.862183,320.656799
-785.862305,523.697876,304.078522
-787.335022,455.206573,292.155914
-786.652283,385.896698,285.357025
-783.60022,316.402008,284.101532
-777.994141,247.472382,288.751648
-769.669983,179.945709,299.605286
-758.483459,114.703979,316.886169
-744.336365,52.634899,340.728455
-727.231689,-5.378457,371.158875
-707.332031,-58.45071,408.075104
-684.990234,-105.699188,451.213013
-660.74469,-146.276352,500.104553
-635.285278,-179.430466,554.05127
-609.40155,-204.579437,612.134033
-583.925293,-221.372345,673.25415
-559.678833,-229.72348,736.191345
-537.430786,-229.820587,799.674072
-517.861389,-222.112198,862.457581
-501.538269,-207.27858,923.393188
-488.899872,-186.195847,981.474304
-480.242828,-159.900513,1035.862061
-475.711792,-129.553192,1085.903076
-475.29245,-96.395088,1131.143311
-478.813995,-61.694645,1171.339844
-485.964752,-26.687544,1206.461548
-496.318909,7.482033,1236.678345
-509.369965,39.811085,1262.334839
-524.565308,69.474464,1283.911621
-541.338989,95.846153,1301.980835
-559.143616,118.503853,1317.161865
-577.477783,137.219849,1330.076782
-595.907715,151.940887,1341.311646
-614.082031,162.758575,1351.384644
-631.740112,169.873932,1360.722046
-648.710815,173.561081,1369.64563
-664.90686,174.132599,1378.364136
-680.311768,171.910126,1386.975952
-694.96283,167.204636,1395.476807
-708.929993,160.308517,1403.772095
-722.297668,151.494324,1411.697266
-735.150024,141.016159,1419.045044
-747.562256,129.111877,1425.595337
-759.592346,116.004539,1431.139404
-771.27948,101.901245,1435.499634
-782.64325,86.990524,1438.538452
-793.687317,71.43985,1440.160034
-804.40271,55.393631,1440.307129
-814.771912,38.973007,1438.955322
-824.773071,22.277538,1436.104248
-834.383606,5.387907,1431.773438
-843.583069,-11.63126,1425.994263
-852.355591,-28.729265,1418.809082
-860.69104,-45.868404,1410.266235
-868.586853,-63.023777,1400.419312
-876.047546,-80.183151,1389.322876
-883.085205,-97.345558,1377.029053
-889.717529,-114.517235,1363.583618
-895.966492,-131.704788,1349.020508
-901.855774,-148.908218,1333.359741
-907.408447,-166.11438,1316.604248
-912.644592,-183.292023,1298.741333
-917.578857,-200.387939,1279.744019
-922.219666,-217.325577,1259.576172
-926.566345,-234.006027,1238.197021
-930.60968,-250.311584,1215.568481
-934.334778,-266.110901,1191.661743
-937.723083,-281.263458,1166.462891
-940.75415,-295.622986,1139.978149
-943.404358,-309.038177,1112.237061
-945.646606,-321.352844,1083.296021
-947.447876,-332.406189,1053.242676
-948.769714,-342.035767,1022.196045
-949.567932,-350.082916,990.306519
-949.795471,-356.400177,957.751587
-949.405396,-360.860199,924.728638
-948.355103,-363.36441,891.444641
-946.609924,-363.848663,858.105652
-944.143494,-362.28479,824.908813
-940.937073,-358.677887,792.037231
-936.977417,-353.062164,759.659607
-932.255737,-345.495697,727.93103
-926.768921,-336.05661,696.996399
-920.52179,-324.838409,666.991577
-913.528076,-311.945435,638.044189
-905.809937,-297.488983,610.271545
-897.397095,-281.583405,583.780457
-888.325562,-264.342804,558.666504
-878.635864,-245.879349,535.015076
-868.372559,-226.302551,512.902344
-857.582764,-205.720551,492.395752
-846.316406,-184.241455,473.553192
-834.625488,-161.974335,456.421082
-822.563721,-139.028046,441.03241
-810.186035,-115.509239,427.405212
-797.548706,-91.521179,415.541626
-784.709412,-67.163155,405.428558
-771.72699,-42.529343,397.039764
-758.661255,-17.707706,390.338989
-745.573364,7.219997,385.28186
-732.526367,32.177437,381.818298
-719.584717,57.092785,379.894043
-706.811279,81.897148,379.452209
-694.263062,106.522408,380.433533
-681.988647,130.900192,382.776855
-670.027649,154.96257,386.418396
-658.410095,178.643951,391.291656
