PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 3020742187, 15.091553688049316, -87.2990493774414, -138.01803588867188, 0, 0, 0, 0, 0, 0, 
1, 3020750520, 15.164915084838867, -87.29752349853516, -138.08767700195312, 9.832235336303711, -0.08133671432733536, 0.24411094188690186, 1.023327112197876, -2.1389427185058594, 0.08779279887676239, 
2, 3020758853, 15.159514427185059, -87.3016586303711, -138.08021545410156, 9.782858848571777, -0.12582243978977203, 0.2590160667896271, 0.9468943476676941, -2.3434207439422607, 0.26179030537605286, 
3, 3020767186, 15.181427955627441, -87.30238342285156, -138.0974578857422, 9.830207824707031, -0.09015262126922607, 0.2635248005390167, 1.1463266611099243, -2.3518223762512207, 0.45317989587783813, 
4, 3020775519, 15.136507034301758, -87.3070297241211, -138.0491943359375, 9.772014617919922, -0.09400050342082977, 0.28286290168762207, 1.1018602848052979, -2.367036819458008, 0.507840633392334, 
5, 3020783852, 15.154861450195312, -87.30870056152344, -138.06414794921875, 9.809186935424805, -0.11020566523075104, 0.2758440673351288, 0.9900543093681335, -2.4487721920013428, 0.49359914660453796, 
6, 3020792185, 15.116337776184082, -87.3146743774414, -138.02252197265625, 9.794917106628418, -0.11190871149301529, 0.23590634763240814, 1.0431780815124512, -2.4949800968170166, 0.501129686832428, 
7, 3020800518, 15.139323234558105, -87.31707763671875, -138.04281616210938, 9.798932075500488, -0.11944340169429779, 0.24173897504806519, 0.8992518186569214, -2.533862590789795, 0.4838657081127167, 
8, 3020808851, 15.118063926696777, -87.32270812988281, -138.0190887451172, 9.842429161071777, -0.10270553827285767, 0.23761960864067078, 0.9892090559005737, -2.5056867599487305, 0.4014391303062439, 
9, 3020817184, 15.164758682250977, -87.32548522949219, -138.0626220703125, 9.820881843566895, -0.10468636453151703, 0.27382156252861023, 0.9657720327377319, -2.6291990280151367, 0.3765420615673065, 
10, 3020825517, 15.153042793273926, -87.3314208984375, -138.04840087890625, 9.798774719238281, -0.12196693569421768, 0.24427616596221924, 0.9806281924247742, -2.5256149768829346, 0.3501594066619873, 
11, 3020833850, 15.201991081237793, -87.33244323730469, -138.0941619873047, 9.831897735595703, -0.11323656886816025, 0.2609367370605469, 0.9592403173446655, -2.398235321044922, 0.3014155328273773, 
12, 3020842183, 15.19166088104248, -87.33706665039062, -138.08042907714844, 9.81406021118164, -0.09615646302700043, 0.23577439785003662, 1.1121572256088257, -2.4113240242004395, 0.32077986001968384, 
13, 3020850516, 15.225544929504395, -87.33802795410156, -138.10968017578125, 9.817933082580566, -0.1058242991566658, 0.26257508993148804, 1.1224030256271362, -2.3877077102661133, 0.3928583860397339, 
14, 3020858849, 15.223834037780762, -87.34266662597656, -138.10488891601562, 9.802350997924805, -0.09879244863986969, 0.2262539267539978, 1.0771938562393188, -2.4226458072662354, 0.2728044390678406, 
15, 3020867182, 15.246968269348145, -87.3443603515625, -138.1238555908203, 9.85842227935791, -0.09736359119415283, 0.24775677919387817, 1.0838536024093628, -2.463679790496826, 0.4752337336540222, 
16, 3020875515, 15.181955337524414, -87.34945678710938, -138.0548095703125, 9.81589412689209, -0.10259836167097092, 0.229316845536232, 1.170685887336731, -2.354588747024536, 0.6207482218742371, 
17, 3020883848, 15.18909740447998, -87.35144805908203, -138.05661010742188, 9.823166847229004, -0.11144578456878662, 0.26314544677734375, 1.2151521444320679, -2.4641921520233154, 0.5737460851669312, 
18, 3020892181, 15.127458572387695, -87.357666015625, -137.99041748046875, 9.790267944335938, -0.09374384582042694, 0.24354246258735657, 1.2369754314422607, -2.5154457092285156, 0.6484115123748779, 
19, 3020900514, 15.105149269104004, -87.35906982421875, -137.96328735351562, 9.860071182250977, -0.09431283175945282, 0.23500517010688782, 1.1515007019042969, -2.341935396194458, 0.7047372460365295, 
20, 3020908847, 15.020668983459473, -87.3640365600586, -137.8732147216797, 9.83505630493164, -0.09431453794240952, 0.2409178912639618, 1.3457591533660889, -2.3383493423461914, 0.7351413369178772, 
