PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 3152886901, -15.280152320861816, -88.23099517822266, -37.09105682373047, 0, 0, 0, 0, 0, 0, 
1, 3152895234, -15.343646049499512, -88.23165130615234, -37.02223587036133, 9.828067779541016, -0.13227668404579163, 0.22576522827148438, 1.194020390510559, -2.363912343978882, 0.7057106494903564, 
2, 3152903567, -15.405355453491211, -88.23210144042969, -36.95616149902344, 9.801569938659668, -0.12248412519693375, 0.23851566016674042, 1.1059075593948364, -2.296623706817627, 0.5851956009864807, 
3, 3152911900, -15.46381664276123, -88.23187255859375, -36.892024993896484, 9.788689613342285, -0.12453638762235641, 0.2259087860584259, 1.266021966934204, -2.2725720405578613, 0.7131386995315552, 
4, 3152920233, -15.556923866271973, -88.23231506347656, -36.79325485229492, 9.784283638000488, -0.12282479554414749, 0.21958130598068237, 1.2274982929229736, -2.297135591506958, 0.7095271348953247, 
5, 3152928566, -15.610835075378418, -88.23210144042969, -36.73414993286133, 9.839232444763184, -0.12593451142311096, 0.22298894822597504, 1.179036021232605, -2.2605843544006348, 0.6988715529441833, 
6, 3152936899, -15.675762176513672, -88.23165130615234, -36.66378402709961, 9.827542304992676, -0.13555966317653656, 0.20855078101158142, 1.2032928466796875, -2.1775431632995605, 0.6324283480644226, 
7, 3152945232, -15.717071533203125, -88.23231506347656, -36.61758804321289, 9.790925025939941, -0.15020810067653656, 0.2505742609500885, 1.1721971035003662, -2.349184036254883, 0.62423175573349, 
8, 3152953565, -15.776511192321777, -88.23265075683594, -36.552886962890625, 9.795124053955078, -0.13151265680789948, 0.1956082433462143, 1.2162022590637207, -2.2759783267974854, 0.5866556167602539, 
9, 3152961898, -15.787395477294922, -88.23353576660156, -36.5386848449707, 9.788228988647461, -0.14197245240211487, 0.22308261692523956, 0.9812941551208496, -2.3594553470611572, 0.4985170364379883, 
10, 3152970231, -15.82637882232666, -88.23431396484375, -36.49456024169922, 9.808961868286133, -0.15738080441951752, 0.21067550778388977, 1.166152000427246, -2.2787704467773438, 0.5040753483772278, 
11, 3152978564, -15.821452140808105, -88.23509216308594, -36.49455642700195, 9.790284156799316, -0.12499821186065674, 0.19728274643421173, 1.1583139896392822, -2.309609889984131, 0.45681703090667725, 
12, 3152986897, -15.86318302154541, -88.23674774169922, -36.44799041748047, 9.815013885498047, -0.16788816452026367, 0.21898144483566284, 1.15506112575531, -2.4093515872955322, 0.47766703367233276, 
13, 3152995230, -15.884000778198242, -88.23775482177734, -36.420875549316406, 9.816900253295898, -0.1432761549949646, 0.2123253345489502, 1.2994741201400757, -2.334711790084839, 0.5525118708610535, 
14, 3153003563, -15.933149337768555, -88.23697662353516, -36.36676788330078, 9.822672843933105, -0.12272890657186508, 0.21931348741054535, 1.1811108589172363, -2.152902126312256, 0.580713152885437, 
15, 3153011896, -15.921929359436035, -88.23674774169922, -36.372249603271484, 9.813276290893555, -0.12252039462327957, 0.2231675684452057, 1.2685320377349854, -2.201056718826294, 0.466806560754776, 
16, 3153020229, -15.992940902709961, -88.23674774169922, -36.29662322998047, 9.802127838134766, -0.15819744765758514, 0.21223393082618713, 1.1399743556976318, -2.2675771713256836, 0.629277765750885, 
17, 3153028562, -15.999784469604492, -88.23564147949219, -36.2836799621582, 9.832756996154785, -0.13165995478630066, 0.20500130951404572, 1.3405081033706665, -2.1365344524383545, 0.5577371120452881, 
18, 3153036895, -16.054462432861328, -88.23542022705078, -36.222808837890625, 9.794686317443848, -0.13311755657196045, 0.23053283989429474, 1.2211716175079346, -2.122856855392456, 0.6129358410835266, 
19, 3153045228, -16.098222732543945, -88.23320770263672, -36.17470932006836, 9.837158203125, -0.1500556468963623, 0.22692729532718658, 1.1312655210494995, -2.0283658504486084, 0.7239479422569275, 
20, 3153053561, -16.1241512298584, -88.23087310791016, -36.14446258544922, 9.777200698852539, -0.14025981724262238, 0.24103125929832458, 1.0969680547714233, -1.9652007818222046, 0.542829692363739, 
21, 3153061894, -16.105504989624023, -88.22822570800781, -36.15849685668945, 9.782587051391602, -0.13489095866680145, 0.22719287872314453, 1.118278980255127, -1.8810068368911743, 0.5269232392311096, 
22, 3153070227, -16.07794189453125, -88.2254638671875, -36.18187713623047, 9.839306831359863, -0.14415742456912994, 0.20205380022525787, 1.0955848693847656, -1.8557512760162354, 0.36901146173477173, 
23, 3153078560, -16.031299591064453, -88.22303771972656, -36.2237663269043, 9.798754692077637, -0.14481061697006226, 0.2071976363658905, 1.16154146194458, -1.906672477722168, 0.41130053997039795, 
24, 3153086893, -16.046924591064453, -88.22062683105469, -36.20344543457031, 9.813202857971191, -0.14048077166080475, 0.23903657495975494, 1.1210453510284424, -1.879341959953308, 0.5315081477165222, 
25, 3153095226, -15.982611656188965, -88.21809387207031, -36.263031005859375, 9.816221237182617, -0.1470409333705902, 0.2757113575935364, 1.161105990409851, -1.9078761339187622, 0.3411175608634949, 
26, 3153103559, -15.987748146057129, -88.21732330322266, -36.252742767333984, 9.781943321228027, -0.1432596892118454, 0.22560253739356995, 1.1336476802825928, -2.044092893600464, 0.4444454312324524, 
27, 3153111892, -15.945971488952637, -88.21656036376953, -36.29000473022461, 9.809270858764648, -0.14208601415157318, 0.2106555700302124, 1.100374698638916, -2.076341152191162, 0.3786168396472931, 
28, 3153120225, -15.919760704040527, -88.21513366699219, -36.312110900878906, 9.812546730041504, -0.14809873700141907, 0.23952136933803558, 1.1198159456253052, -2.0450661182403564, 0.32229113578796387, 
29, 3153128558, -15.831997871398926, -88.21293640136719, -36.3948974609375, 9.807658195495605, -0.13279157876968384, 0.2640877664089203, 1.2023706436157227, -1.8851563930511475, 0.25653937458992004, 
30, 3153136891, -15.783736228942871, -88.21348571777344, -36.4374885559082, 9.813824653625488, -0.1285591721534729, 0.2348165363073349, 1.2449671030044556, -2.2107133865356445, 0.19281116127967834, 
31, 3153145224, -15.673443794250488, -88.21337890625, -36.54290771484375, 9.792169570922852, -0.14095860719680786, 0.24054254591464996, 1.154497742652893, -2.101443290710449, 0.1069522425532341, 
32, 3153153557, -15.559128761291504, -88.21392059326172, -36.65283966064453, 9.819172859191895, -0.1368713080883026, 0.19753526151180267, 1.0779879093170166, -2.096499443054199, -0.03583431616425514, 
33, 3153161890, -15.432662010192871, -88.21469116210938, -36.774696350097656, 9.821523666381836, -0.11361007392406464, 0.22363688051700592, 1.1560600996017456, -2.1933727264404297, 0.017635401338338852, 
