PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 3355245473, -128.57989501953125, 6.1916351318359375, 23.613176345825195, 0, 0, 0, 0, 0, 0, 
1, 3355253806, -128.631103515625, 6.14978551864624, 23.592126846313477, -1.2137255668640137, -7.851766586303711, -6.260519027709961, -4.223659038543701, 4.070652961730957, -2.9876441955566406, 
2, 3355262139, -128.67689514160156, 6.114068984985352, 23.572452545166016, -1.2413744926452637, -7.847721099853516, -6.23968505859375, -3.503732919692993, 3.453465223312378, -2.491560935974121, 
3, 3355270472, -128.71617126464844, 6.082874774932861, 23.558223724365234, -1.2877233028411865, -7.956373691558838, -6.211028575897217, -2.8816657066345215, 2.64041805267334, -2.4897677898406982, 
4, 3355278805, -128.7378692626953, 6.056151866912842, 23.55096435546875, -1.3377357721328735, -8.102874755859375, -6.184248447418213, -0.7705786228179932, 1.6279511451721191, -2.5694150924682617, 
5, 3355287138, -128.74232482910156, 6.037181854248047, 23.55603790283203, -1.4015681743621826, -8.151350021362305, -6.141932010650635, 1.0502476692199707, -0.0751265436410904, -2.7857272624969482, 
6, 3355295471, -128.72251892089844, 6.0262770652771, 23.56700325012207, -1.3171911239624023, -7.916676044464111, -6.225522994995117, 3.975726366043091, -1.2532533407211304, -2.4516921043395996, 
7, 3355303804, -128.70083618164062, 6.021411895751953, 23.578638076782227, -1.2992421388626099, -7.765353679656982, -6.255655288696289, 4.106563568115234, -1.7446879148483276, -1.953392744064331, 
8, 3355312137, -128.6832733154297, 6.017604827880859, 23.59119415283203, -1.2183932065963745, -7.7906174659729, -6.310563087463379, 3.6833655834198, -1.9344638586044312, -1.9089523553848267, 
9, 3355320470, -128.66693115234375, 6.014177322387695, 23.601545333862305, -1.1834735870361328, -7.703887462615967, -6.3222246170043945, 3.479578971862793, -1.7335971593856812, -1.7238638401031494, 
10, 3355328803, -128.66551208496094, 6.00821590423584, 23.615665435791016, -1.2087754011154175, -7.67012357711792, -6.264492988586426, 1.731868028640747, -1.9210673570632935, -2.22820782661438, 
11, 3355337136, -128.67413330078125, 6.002592086791992, 23.631515502929688, -1.1792149543762207, -7.850622653961182, -6.343366622924805, 0.41265809535980225, -2.0800294876098633, -2.33906626701355, 
12, 3355345469, -128.67738342285156, 5.997906684875488, 23.64501190185547, -1.0749107599258423, -7.821175575256348, -6.4540605545043945, 1.177909016609192, -1.9552112817764282, -2.063405990600586, 
13, 3355353802, -128.6867218017578, 6.000918865203857, 23.646455764770508, -0.9794602394104004, -7.336477756500244, -6.479116439819336, 0.5085321664810181, -1.3860886096954346, -0.457111656665802, 
14, 3355362135, -128.73226928710938, 6.005189418792725, 23.63286590576172, -0.9609701633453369, -7.18665885925293, -6.359437942504883, -3.5580220222473145, -0.1028667688369751, 0.7977681159973145, 
15, 3355370468, -128.8089599609375, 6.011875152587891, 23.613101959228516, -1.0340313911437988, -7.756580829620361, -6.3699140548706055, -7.305769443511963, 0.3103804886341095, 1.472267985343933, 
16, 3355378801, -128.86265563964844, 6.010174751281738, 23.60552406311035, -1.1732810735702515, -8.143952369689941, -6.220160484313965, -4.606848239898682, -0.215799942612648, -0.21031849086284637, 
17, 3355387134, -128.9031982421875, 6.015664100646973, 23.608360290527344, -1.235815167427063, -7.984647750854492, -6.243569850921631, -3.251009702682495, -1.7018353939056396, -0.3284001052379608, 
18, 3355395467, -128.93038940429688, 6.029234409332275, 23.616350173950195, -1.2132017612457275, -7.92890739440918, -6.2885942459106445, -1.6276309490203857, -2.812955379486084, 0.049576353281736374, 
19, 3355403800, -128.9474639892578, 6.043575286865234, 23.63148307800293, -1.1138454675674438, -7.731665134429932, -6.301661014556885, -0.5916376113891602, -3.512249708175659, -0.4273991584777832, 
20, 3355412133, -128.97254943847656, 6.050034523010254, 23.640108108520508, -1.1262874603271484, -7.709286689758301, -6.623496055603027, -1.3795700073242188, -2.335467576980591, -0.6630629301071167, 
21, 3355420466, -129.00245666503906, 6.0550971031188965, 23.646095275878906, -1.0857658386230469, -7.66073751449585, -6.352797985076904, -2.017223596572876, -1.9634337425231934, -0.6079027056694031, 
22, 3355428799, -129.0444793701172, 6.066082000732422, 23.650697708129883, -0.8532226085662842, -7.082797050476074, -6.305753707885742, -3.3634049892425537, -2.304307699203491, 0.05790097638964653, 
23, 3355437132, -129.1205291748047, 6.081912517547607, 23.649309158325195, -0.9433226585388184, -7.736449718475342, -6.505887985229492, -7.459480285644531, -2.0938100814819336, 0.9486616253852844, 
24, 3355445465, -129.17727661132812, 6.085851192474365, 23.644277572631836, -0.8893718123435974, -7.994966506958008, -6.565035343170166, -5.006392002105713, -0.8825768232345581, 0.12476693093776703, 
25, 3355453798, -129.228515625, 6.072957992553711, 23.630931854248047, -0.849425196647644, -7.7991414070129395, -6.431828022003174, -4.329318523406982, 1.1867973804473877, -0.8216791152954102, 
26, 3355462131, -129.2831268310547, 6.055799961090088, 23.626895904541016, -0.7980586886405945, -7.394927501678467, -6.442758560180664, -4.763030529022217, 0.628112256526947, -1.9098869562149048, 
27, 3355470464, -129.36476135253906, 6.038697719573975, 23.61568260192871, -0.8335126638412476, -7.619470119476318, -6.555901050567627, -8.00674057006836, 1.3087080717086792, -1.3698363304138184, 
28, 3355478797, -129.4420623779297, 6.012216567993164, 23.59976577758789, -0.9174637794494629, -7.627427577972412, -6.6327128410339355, -7.330078125, 2.4357218742370605, -1.8677903413772583, 
29, 3355487130, -129.52816772460938, 5.986974239349365, 23.56966209411621, -0.826913595199585, -7.237070560455322, -6.668267726898193, -8.310744285583496, 3.6730175018310547, -0.6844124794006348, 
30, 3355495463, -129.63363647460938, 5.961929798126221, 23.52458381652832, -0.9031147956848145, -7.042884826660156, -6.524572372436523, -10.347383499145508, 5.011181831359863, 0.49493110179901123, 
31, 3355503796, -129.7506103515625, 5.939212322235107, 23.47503089904785, -1.1144226789474487, -7.28940486907959, -6.499817371368408, -11.770740509033203, 5.266427993774414, 1.04958176612854, 
32, 3355512129, -129.86788940429688, 5.916464805603027, 23.42874526977539, -1.3254796266555786, -7.395708084106445, -6.366746425628662, -11.753811836242676, 4.938386917114258, 0.8222811222076416, 
33, 3355520462, -129.9835662841797, 5.895014762878418, 23.387100219726562, -1.384106993675232, -7.434460163116455, -6.304447174072266, -11.718233108520508, 4.439344882965088, 0.5871936678886414, 
34, 3355528795, -130.0922393798828, 5.865060806274414, 23.356624603271484, -1.460868239402771, -7.606526851654053, -6.365149021148682, -10.915788650512695, 4.046242713928223, -1.0292569398880005, 
