PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 2978585540, -170.03189086914062, -6.047856330871582, 28.011205673217773, 0, 0, 0, 0, 0, 0, 
1, 2978593873, -170.05177307128906, -5.955964088439941, 27.959760665893555, 1.0930124521255493, -2.265636920928955, -9.745043754577637, -1.2819925546646118, -10.883413314819336, 7.37227725982666, 
2, 2978602206, -170.05543518066406, -5.859835624694824, 27.908567428588867, 0.9813633561134338, -2.6056220531463623, -9.79620361328125, 0.5724525451660156, -11.345940589904785, 7.406919956207275, 
3, 2978610539, -170.03277587890625, -5.762127876281738, 27.859954833984375, 0.8875942826271057, -2.6010847091674805, -9.895368576049805, 3.8711442947387695, -11.631119728088379, 7.16172981262207, 
4, 2978618872, -169.98822021484375, -5.666812896728516, 27.808223724365234, 0.8787668347358704, -2.7310259342193604, -10.131172180175781, 6.3741936683654785, -11.231793403625488, 7.463438987731934, 
5, 2978627205, -169.92364501953125, -5.583828926086426, 27.74541473388672, 0.8718926906585693, -3.037627935409546, -10.284393310546875, 8.742971420288086, -9.581929206848145, 8.538290023803711, 
6, 2978635538, -169.8360595703125, -5.505537986755371, 27.6667423248291, 0.9409706592559814, -3.329023838043213, -10.425704002380371, 11.245047569274902, -8.635634422302246, 10.298114776611328, 
7, 2978643871, -169.70909118652344, -5.430203437805176, 27.57586669921875, 0.9734153151512146, -3.890772581100464, -10.544123649597168, 15.919626235961914, -8.053221702575684, 11.700242042541504, 
8, 2978652204, -169.52413940429688, -5.3452253341674805, 27.477294921875, 0.8623039722442627, -4.420985221862793, -10.524502754211426, 22.72873878479004, -8.946672439575195, 12.819047927856445, 
9, 2978660537, -169.26409912109375, -5.241889953613281, 27.386363983154297, 0.6914933323860168, -4.781064510345459, -10.491518020629883, 31.90170669555664, -11.271452903747559, 12.374109268188477, 
10, 2978668870, -168.9143829345703, -5.1180500984191895, 27.303781509399414, 0.46553975343704224, -5.118220329284668, -10.713606834411621, 42.71983337402344, -13.762950897216797, 11.900036811828613, 
11, 2978677203, -168.4611358642578, -4.981874465942383, 27.216873168945312, 0.427401602268219, -5.044152736663818, -10.953154563903809, 55.14836120605469, -15.06596851348877, 12.802059173583984, 
12, 2978685536, -167.91957092285156, -4.832479953765869, 27.118534088134766, 0.4251598119735718, -5.151243686676025, -11.046331405639648, 65.62787628173828, -16.18065643310547, 14.576930046081543, 
13, 2978693869, -167.28720092773438, -4.667438507080078, 27.005903244018555, 0.4238547086715698, -5.509424209594727, -11.007146835327148, 76.41361999511719, -17.52666664123535, 16.812240600585938, 
14, 2978702202, -166.546142578125, -4.484560489654541, 26.882183074951172, 0.24735617637634277, -6.146320343017578, -11.117937088012695, 89.3905029296875, -19.065410614013672, 18.77977180480957, 
15, 2978710535, -165.67543029785156, -4.284034252166748, 26.754043579101562, 0.14290830492973328, -6.574475288391113, -11.0834321975708, 104.9271469116211, -20.748205184936523, 20.063133239746094, 
16, 2978718868, -164.66319274902344, -4.060122013092041, 26.633983612060547, -0.024191049858927727, -6.740556716918945, -11.046590805053711, 122.07061767578125, -23.335710525512695, 20.16724967956543, 
17, 2978727201, -163.51966857910156, -3.8088362216949463, 26.525222778320312, -0.13154321908950806, -6.7464823722839355, -11.118257522583008, 137.90850830078125, -26.49122428894043, 20.18702507019043, 
18, 2978735534, -162.25018310546875, -3.531817674636841, 26.42923355102539, -0.26351815462112427, -6.554043292999268, -11.109326362609863, 153.25241088867188, -29.427541732788086, 20.16786003112793, 
19, 2978743867, -160.88201904296875, -3.2186155319213867, 26.358144760131836, -0.25526463985443115, -6.0680975914001465, -11.353693962097168, 165.22267150878906, -34.0162239074707, 19.35909080505371, 
20, 2978752200, -159.4318084716797, -2.8966634273529053, 26.275781631469727, -0.3911650776863098, -7.238458633422852, -11.521281242370605, 175.15234375, -34.03144454956055, 21.795528411865234, 
21, 2978760533, -157.83151245117188, -2.5601866245269775, 26.216434478759766, -0.3086630403995514, -6.045072555541992, -11.189705848693848, 193.21290588378906, -36.0521354675293, 20.729135513305664, 
22, 2978768866, -156.1917724609375, -2.1735403537750244, 26.162870407104492, -0.5969563722610474, -5.234839916229248, -11.099296569824219, 198.15745544433594, -41.24668502807617, 23.43283462524414, 
23, 2978777199, -154.54730224609375, -1.7804738283157349, 26.058515548706055, -0.5264973640441895, -8.272817611694336, -11.189452171325684, 198.39804077148438, -38.691917419433594, 30.42334747314453, 
24, 2978785532, -152.65521240234375, -1.3721404075622559, 25.98947525024414, -0.5380483269691467, -6.687741279602051, -10.875157356262207, 228.48155212402344, -41.25056076049805, 28.605239868164062, 
