Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,time_seconds,filtered_accel_x,filtered_accel_y,filtered_accel_z,Vel_X,Vel_Y,Vel_Z,Displacement_X,Displacement_Y,Displacement_Z,Acc_Global_X,Acc_Global_Y,Acc_Global_Z,Dy_dt,Dz_dt,Dx_dt,Vel_X_Roll_Mean,Vel_Y_Roll_Mean,Vel_Z_Roll_Mean,Acc_Global_X_Roll_Std,Acc_Global_Y_Roll_Std,Acc_Global_Z_Roll_Std,Vel_X_Roll_Std,Vel_Y_Roll_Std,Vel_Z_Roll_Std,Acc_Global_X_Roll_Sum,Acc_Global_Y_Roll_Sum,Acc_Global_Z_Roll_Sum,Vel_X_Roll_Sum,Vel_Y_Roll_Sum,Vel_Z_Roll_Sum,Acc_Global_X_Roll_Max,Acc_Global_Y_Roll_Max,Acc_Global_Z_Roll_Max,Vel_X_Roll_Max,Vel_Y_Roll_Max,Vel_Z_Roll_Max,Vel_X_Roll_Min,Vel_Y_Roll_Min,Vel_Z_Roll_Min,Displacement_X_Roll_Mean,Displacement_Y_Roll_Mean,Displacement_Z_Roll_Mean,Displacement_X_Roll_Std,Displacement_Y_Roll_Std,Displacement_Z_Roll_Std,Displacement_X_Roll_Sum,Displacement_Y_Roll_Sum,Displacement_Z_Roll_Sum,Displacement_X_Roll_Max,Displacement_Y_Roll_Max,Displacement_Z_Roll_Max,Displacement_X_Roll_Min,Displacement_Y_Roll_Min,Displacement_Z_Roll_Min
-133.3780975341797,17.46805191040039,24.53480529785156,-2.842606782913208,-7.601709365844727,-7.181534767150879,-4.60720682144165,3.1508967876434326,-4.19538164138794,0.0,-2.8186258934518653,-7.537579584295148,-7.120949675871621,0.0,0.0,0.0,0.0,0.0,0.0,0.3884960649811756,0.17856487510014754,20.638574495736137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-133.4272003173828,17.412952423095703,24.521839141845703,-2.845141649246216,-7.729991436004639,-7.246278762817383,-3.778995513916016,4.67473840713501,-4.478085041046143,0.008333333333333333,-2.773380559154641,-7.537062638511767,-7.0644900574562834,-0.02311150465962201,-0.06280885532093139,-0.05887075047880236,-0.00019259587216351675,-0.0005234071276744283,-0.000490589587323353,0.393538553689395,0.23585559349237495,20.77109730178586,-15.393848419189453,-7.769279479980469,-0.3041839599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-133.47579956054688,17.346111297607422,24.50893783569336,-2.8262882232666016,-7.866150379180908,-7.31338357925415,-3.7216079235076895,5.554652214050293,-5.419729709625244,0.016666666666666666,-2.7072896435924787,-7.543283525318731,-7.010306417225972,-0.04567225168955934,-0.12566955136525415,-0.11728997062235212,-0.0005731979695765112,-0.0015706533890515462,-0.0014680060091762873,0.41525647413437977,0.30496455563648206,20.904339320872722,-16.339073181152344,-8.05257797241211,2.262411117553711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-133.5238494873047,17.27117156982422,24.503080368041992,-2.661032199859619,-7.851628303527832,-7.358362674713135,-3.905850887298584,5.727137565612793,-6.752923965454102,0.025,-2.496751075587403,-7.398902238158221,-6.934082981550308,-0.0664785106527877,-0.18732707001657267,-0.1750739954686047,-0.001127185558349742,-0.0031317123058563186,-0.00292695597141466,0.565113000079722,0.3362773303232846,20.87536151656655,1.7426490783691406,-5.397491455078125,19.83072280883789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-133.5790252685547,17.18728256225586,24.49801445007324,-2.594970703125,-7.719761371612549,-7.414278984069824,-4.790630340576172,6.323347568511963,-7.50689172744751,0.03333333333333333,-2.387744981245816,-7.139518947818101,-6.868979657927605,-0.08637638549650284,-0.24682306124839018,-0.2323154926180014,-0.0018469887708205991,-0.0051885711495929035,-0.004862918409898005,0.6426813030028037,0.23853729415590869,20.80227829616796,15.824031829833984,-6.709957122802734,7.927379608154297,-0.04432773049969438,-0.12452570759022967,-0.11671004183755211,0.11759770219174753,0.10845507135521815,0.09155147269678487,0.034189289681901054,0.09774659062833535,0.09183943208339145,-13.770039558410645,-38.769240856170654,-36.51383876800537,-0.2216386524984719,-0.6226285379511484,-0.5835502091877606,-2.594970703125,-7.601709365844727,-7.181534767150879,0.0,0.0,0.0,-0.08637638549650284,-0.24682306124839018,-0.2323154926180014,-0.0007479936341820738,-0.0020828687944350393,-0.0019496939955624612,0.0007500152499959814,0.0021082034743308614,0.0019751096883737305,-0.003739968170910369,-0.010414343972175198,-0.009748469977812306,0.0,0.0,0.0,-0.0018469887708205991,-0.0051885711495929035,-0.004862918409898005
-133.6503448486328,17.099607467651367,24.487625122070312,-2.65285873413086,-7.752495288848877,-7.302693367004394,-6.545281887054443,7.167900085449219,-7.485990524291992,0.041666666666666664,-2.4031253155161387,-7.0466644132809035,-6.637879882839378,-0.10640242979247067,-0.30554526469239773,-0.2876311583083296,-0.0027336756857578547,-0.007734781688696218,-0.007259844729134085,0.5144516744810502,0.3081848581380967,20.76940393667495,-3.928070068359375,13.390274047851669,-6.946563720703178,-0.06560821645818851,-0.18563476052870923,-0.17423627349921805,0.11235814387000496,0.06956713534574442,0.06303446651999263,0.03278587845284353,0.09592631334165004,0.09053229076624417,-13.580291509628296,-38.920026779174805,-36.63499736785889,-0.32804108229094253,-0.9281738026435461,-0.8711813674960902,-2.594970703125,-7.719761371612549,-7.246278762817383,-0.02311150465962201,-0.06280885532093139,-0.05887075047880236,-0.10640242979247067,-0.30554526469239773,-0.2876311583083296,-0.0012947287713336447,-0.003629825132174283,-0.003401662941389278,0.0010172184724898947,0.002890436599886308,0.0027138329979533955,-0.006473643856668224,-0.018149125660871415,-0.01700831470694639,-0.00019259587216351675,-0.0005234071276744283,-0.000490589587323353,-0.0027336756857578547,-0.007734781688696218,-0.007259844729134085
-133.73223876953125,17.006738662719727,24.47843360900879,-2.67183256149292,-7.873330593109131,-7.1428303718566895,-7.854157447814941,7.4245686531066895,-7.942245006561279,0.05,-2.379308443833892,-7.0416944816954175,-6.361819130655413,-0.1262300001577531,-0.3642260520398595,-0.340646317730458,-0.0037855923537391304,-0.01076999878902838,-0.010098564043554569,0.38683411913579,0.48540821208866675,20.753618588842986,-14.500236511230469,19.183559417724503,-2.2768592834472123,-0.08623191555781473,-0.24591819987249486,-0.23059138694954914,0.08628963952500279,0.0712576609348383,0.10143407568615281,0.03178836511274714,0.09413502467627675,0.08844205383301236,-13.406982421875,-39.0633659362793,-36.53154897689819,-0.43115957778907366,-1.2295909993624743,-1.1529569347477457,-2.594970703125,-7.719761371612549,-7.1428303718566895,-0.04567225168955934,-0.12566955136525415,-0.11728997062235212,-0.1262300001577531,-0.3642260520398595,-0.340646317730458,-0.0020133280676487677,-0.005679143464445074,-0.005323257832635521,0.0012793273035561004,0.0036657950654767914,0.0034413318581704164,-0.010066640338243837,-0.02839571732222537,-0.026616289163177605,-0.0005731979695765112,-0.0015706533890515462,-0.0014680060091762873,-0.0037855923537391304,-0.01076999878902838,-0.010098564043554569
-133.80921936035156,16.915794372558594,24.479372024536133,-2.6866650581359863,-7.837447166442871,-7.056912422180176,-7.62640905380249,6.517632484436035,-8.642244338989258,0.058333333333333334,-2.351434021042854,-6.880373169678713,-6.162778480277969,-0.14582528366644354,-0.42156249512051547,-0.39200280506610774,-0.005000803050959493,-0.014283019581699342,-0.013365254085772132,0.31407613494630066,0.5088122072920892,20.676748661622796,4.306011199951172,10.31015396118164,-1.7798995971679688,-0.10626252195319157,-0.3050967886235471,-0.28553395383830027,0.035067163342807316,0.06689503358226695,0.15012412139587442,0.03139330283976741,0.09263674437788981,0.08574816939712333,-13.267359256744385,-39.03466272354126,-36.27507781982422,-0.5313126097659578,-1.5254839431177356,-1.4276697691915015,-2.594970703125,-7.719761371612549,-7.056912422180176,-0.0664785106527877,-0.18732707001657267,-0.1750739954686047,-0.14582528366644354,-0.42156249512051547,-0.39200280506610774,-0.0028988490839253643,-0.008221616702974633,-0.00770270744795469,0.0015392374836012657,0.004432221693083288,0.0041494847447062465,-0.01449424541962682,-0.04110808351487316,-0.03851353723977345,-0.001127185558349742,-0.0031317123058563186,-0.00292695597141466,-0.005000803050959493,-0.014283019581699342,-0.013365254085772132
-133.86428833007812,16.823299407958984,24.483482360839844,-2.6294753551483154,-7.722744464874268,-7.186212539672852,-5.101152896881104,6.312437534332275,-8.94633674621582,0.06666666666666667,-2.252264170263558,-6.642587311087037,-6.179568652035507,-0.1645941517519732,-0.4769173893795741,-0.44349921049973695,-0.006372420982225937,-0.018257331159862458,-0.017061080839936606,0.41700175710068355,0.3770829235694339,20.667278267676345,13.764324188232422,-15.516014099121094,6.862764358520508,-0.1258856501730287,-0.36301485249614746,-0.3392189968445268,0.036188153622137,0.07012042360887115,0.13988844158146194,0.030970282235265493,0.09111307157233403,0.08329495020108932,-13.235802412033081,-38.905778884887695,-36.102927684783936,-0.6294282508651434,-1.8150742624807372,-1.6960949842226338,-2.594970703125,-7.719761371612549,-7.056912422180176,-0.08637638549650284,-0.24682306124839018,-0.2323154926180014,-0.1645941517519732,-0.4769173893795741,-0.44349921049973695,-0.003947896168700603,-0.01124674047377586,-0.01052953242165908,0.0017959272868161933,0.005187242169293864,0.004839668062080449,-0.019739480843503014,-0.056233702368879306,-0.0526476621082954,-0.0018469887708205991,-0.0051885711495929035,-0.004862918409898005,-0.006372420982225937,-0.018257331159862458,-0.017061080839936606
-133.8917236328125,16.7280216217041,24.484455108642575,-2.503325939178467,-7.498188972473144,-7.224237442016602,-1.6817283630371094,6.887911796569824,-9.001816749572754,0.075,-2.0860457487202555,-6.2988785654079695,-6.104648654251047,-0.181977866324642,-0.5294080440913072,-0.49437128261849567,-0.007888903201597953,-0.022669064860623353,-0.02118084152842407,0.5487910734690968,0.2414815808989014,20.502034429755795,26.946659088134872,-4.56298828125,15.137929916381836,-0.14500594633865652,-0.4195318490647308,-0.3916301548446256,0.07335390252525924,0.14675623415853556,0.09158074547523903,0.02997523818562971,0.08863079966294994,0.08164162551423718,-13.144157648086548,-38.68420648574829,-35.91288614273071,-0.7250297316932826,-2.097659245323654,-1.9581507742231279,-2.503325939178467,-7.498188972473144,-7.056912422180176,-0.10640242979247067,-0.30554526469239773,-0.2876311583083296,-0.181977866324642,-0.5294080440913072,-0.49437128261849567,-0.005156279054856073,-0.014742839215981952,-0.013793117045364293,0.0020443946426287295,0.005922087302067292,0.005517574108102865,-0.025781395274280368,-0.07371419607990976,-0.06896558522682146,-0.0027336756857578547,-0.007734781688696218,-0.007259844729134085,-0.007888903201597953,-0.022669064860623353,-0.02118084152842407
