Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,time_seconds,filtered_accel_x,filtered_accel_y,filtered_accel_z,Vel_X,Vel_Y,Vel_Z,Displacement_X,Displacement_Y,Displacement_Z,Acc_Global_X,Acc_Global_Y,Acc_Global_Z,Dy_dt,Dz_dt,Dx_dt,Vel_X_Roll_Mean,Vel_Y_Roll_Mean,Vel_Z_Roll_Mean,Vel_X_Roll_Std,Vel_Y_Roll_Std,Vel_Z_Roll_Std,Vel_X_Roll_Sum,Vel_Y_Roll_Sum,Vel_Z_Roll_Sum,Vel_X_Roll_Max,Vel_Y_Roll_Max,Vel_Z_Roll_Max,Vel_X_Roll_Min,Vel_Y_Roll_Min,Vel_Z_Roll_Min,Acc_Global_X_Magnitude,Vel_X_Magnitude,X,Y,Z
-63.282501220703125,64.92949676513672,54.69697952270508,88.45831298828125,19.79362869262696,26.803600311279297,709.930908203125,406.1492309570313,1182.106201171875,5.95,38.11564356323841,21.20366552883841,31.879249449851727,16.792534019892713,-2.3857087155754746,-2.8475740283330646,7.174392756975126,6.151529060968295,4.872698545841375,-8.08731550533766,45.40716161558018,-72.69987131934475,1196.0116195678715,-233.8243103027344,-1198.67431640625,15.962460962898025,-2.543997841000877,-3.407968828725808,0.7406738673682901,0.1123753260710667,0.4511904539851926,79.81230481449012,-12.719989205004383,-17.03984414362904,16.792534019892713,-2.3857087155754746,-2.8475740283330646,14.933016027813355,-2.6585049041013664,-3.9821641477557472,86.0957971559331,17.198531412061435,-956.180481,-120.332672,-150.58361800000011
-55.116172790527344,74.96168518066406,58.257545471191406,76.09650421142578,23.45248794555664,20.400691986083984,577.497314453125,489.5137634277344,1108.5645751953125,5.958333333333333,24.8426297720395,24.455253399308315,24.998143540221587,16.99955593465971,-2.1819149372479054,-2.6392561654978848,7.316055723097291,6.133346436491229,4.850704744462226,-19.0974385006067,26.433853730759413,-65.64478511799933,439.0631103515621,-768.3489990234375,-1483.4170532226562,16.3757689442673,-2.48433095791324,-3.139387232274236,0.5822548368140414,0.1998451465379523,0.4227380475892096,81.87884472133649,-12.4216547895662,-15.696936161371177,16.99955593465971,-2.1819149372479054,-2.6392561654978848,15.547073498360133,-2.6585049041013664,-3.697127436410151,73.29869435079962,17.341030184972528,-962.858948,-126.928955,-135.08428900000013
-35.404300689697266,83.79170989990234,74.4890365600586,59.876800537109375,23.261430740356445,11.288369178771973,446.6354370117188,483.9602661132813,997.2916870117188,5.966666666666667,7.961952158445783,23.83128054542228,15.542612393928854,17.065905535980093,-1.98332093270272,-2.509734395548477,7.458271602563792,6.11681876205204,4.829790291165989,-23.976123941310483,8.963189707728212,-50.17799373524358,-22.92686462402344,-1093.4787368774414,-1946.3644409179688,16.679535351791287,-2.354371083588652,-2.9019086241019005,0.4136015599060587,0.2757613376918469,0.3599437248751592,83.39767675895644,-11.77185541794326,-14.509543120509502,17.065905535980093,-1.98332093270272,-2.509734395548477,16.0647776115582,-2.6585049041013664,-3.399744090714914,56.32960451023912,17.363106301042215,-968.944946,-132.717224,-119.75714100000005
64.21851348876953,85.96493530273438,171.6336669921875,43.54657745361328,23.730472564697266,6.679766654968262,321.193359375,395.2403259277344,846.4564208984375,5.975,-8.747628838934354,23.868900500192076,10.709524101442076,16.993008628988974,-1.7844134285344524,-2.4204883613697934,7.599880007805367,6.101948650147587,4.809619554821241,-27.6140057853722,-0.2916965064975191,-31.920571722248717,56.28501892089844,-553.0323028564453,-1959.6267700195312,16.865181555277445,-2.179552788475269,-2.7060574782328763,0.2409776200310647,0.3097274720241338,0.2785565028715984,84.32590777638723,-10.897763942376349,-13.530287391164382,17.065905535980093,-1.7844134285344524,-2.4204883613697934,16.474903656865727,-2.5624059283157945,-3.1132344404151624,42.20830844089463,17.257034434002687,-974.704712,-138.009583,-104.77368100000012
95.45293426513672,80.4045639038086,-158.7958221435547,32.02842712402344,22.898326873779297,4.583173751831055,221.3781890869141,294.4246520996094,709.1647338867188,5.983333333333333,-20.40555043359077,22.612234110317093,8.446986168220956,16.822962375375717,-1.59597814428181,-2.350096809967952,7.740071360933498,6.088648832278572,4.790035414738175,-27.96836577813899,-3.622806509060576,-18.04327248268915,-99.85748291015624,-251.59114837646484,-1382.1780395507812,16.93479329897944,-1.9862672316684729,-2.5534299521434347,0.119914031998021,0.3126142727128068,0.1967320585129154,84.6739664948972,-9.931336158342363,-12.767149760717173,17.065905535980093,-1.59597814428181,-2.350096809967952,16.792534019892713,-2.3857087155754746,-2.8475740283330646,33.48005216821556,17.061130218615464,-980.05304,-142.702835,-89.99316400000009
101.5344467163086,75.13968658447266,-154.03530883789062,26.31879615783692,17.789047241210938,0.4442605972290039,172.73587036132812,211.80848693847656,606.197021484375,5.991666666666666,-26.10698175849928,17.132348173406793,4.196216913471841,16.605404194054888,-1.4532085761700866,-2.31512833568902,7.878449729217288,6.076538760810488,4.770742678607433,-22.885607750381748,-6.704059132714164,-11.18121600733971,-613.1135559082031,-496.6695785522461,-685.1557159423824,16.897367333811875,-1.7997672037873946,-2.4469408136146256,0.1862615539323631,0.2922316988079469,0.1307490450359114,84.48683666905937,-8.998836018936974,-12.234704068073128,17.065905535980093,-1.4532085761700866,-2.31512833568902,16.605404194054888,-2.1819149372479054,-2.6392561654978848,26.33847076734052,16.828876457580293,-985.196411,-146.652634,-75.41442800000016
103.74357604980467,70.57805633544922,-153.25865173339844,24.455591201782227,13.930024147033691,-2.4505202770233154,177.71597290039062,145.63539123535156,527.7532348632812,6.0,-27.896716649946026,12.981723731489694,1.2499492458180654,16.37293155530534,-1.3450275450743392,-2.3047120919738697,8.014890825511499,6.065330197934868,4.751536744507651,-19.56703024358204,-8.818525516378912,-8.560941689457625,-463.08277130126953,-347.3737049102783,-223.58459472656293,16.772042457941,-1.6323897253526816,-2.380031998909822,0.2849702699262978,0.2560627992965513,0.0855001730623738,83.860212289705,-8.161948626763408,-11.900159994549114,17.065905535980093,-1.3450275450743392,-2.3047120919738697,16.37293155530534,-1.98332093270272,-2.509734395548477,23.106812576523268,16.58896273546398,-990.035461,-149.964905,-61.39123500000005
105.16033935546876,66.4799575805664,-153.41421508789062,23.97173118591309,13.72784423828125,-3.97026252746582,189.0596618652344,115.06561279296876,477.42279052734375,6.008333333333333,-28.286475232899697,12.524891295025895,-0.2835143779767759,16.137210928364507,-1.2406534509491234,-2.3070747117903427,8.14936758324787,6.054991419176958,4.732311121909398,-20.16266141509593,-10.36102929652334,-6.4681062963102685,-24.26158905029297,-182.36907005310053,-58.06320190429645,16.586303536417887,-1.4838562290019623,-2.339500062158196,0.3424153349495472,0.2134632447488953,0.0488031324317831,82.93151768208944,-7.419281145009812,-11.69750031079098,16.993008628988974,-1.2406534509491234,-2.3047120919738697,16.137210928364507,-1.7844134285344524,-2.4204883613697934,23.57371931799438,16.34843696680699,-994.282715,-152.772079,-47.728393000000096
106.39005279541016,62.64041519165039,-153.739990234375,22.427663803100582,14.752583503723145,-6.781073093414307,184.5805206298828,108.16110229492188,447.4998779296875,6.016666666666667,-29.7186793635188,13.290421379600495,-3.0713075850936367,15.88955526700185,-1.1298999394524525,-2.332668941666123,8.281780543806217,6.045575586348188,4.71287221406218,-21.003561424699267,-12.974675585421084,-2.725149657240748,122.96871185302734,-337.2972679138184,-185.28808593750085,16.36561286402046,-1.352953531185562,-2.321936178217461,0.3692967304990972,0.1813415773324464,0.0191839284505833,81.8280643201023,-6.764767655927811,-11.609680891087306,16.822962375375717,-1.1298999394524525,-2.3047120919738697,15.88955526700185,-1.59597814428181,-2.350096809967952,24.837838869805005,16.09956474093926,-998.39801,-154.925797,-34.59667900000011
107.44996643066406,59.110801696777344,-154.22064208984375,19.06330680847168,14.465495109558104,-8.01856803894043,179.2403564453125,95.36363220214844,412.8503112792969,6.025,-32.92926426617828,12.740328808222015,-4.251738181182972,15.615144731450364,-1.023730532717269,-2.368100093175981,8.411906749901638,6.037044498575544,4.693138046619048,-19.894352147251706,-13.286230170212304,1.7695715823738003,-34.4506072998049,-148.49939346313477,-403.7228393554684,16.12404933523539,-1.238504008872654,-2.3255368348590677,0.3898042620662877,0.1698325830334653,0.0261980660815136,80.62024667617695,-6.19252004436327,-11.627684174295336,16.605404194054888,-1.023730532717269,-2.3047120919738697,15.615144731450364,-1.4532085761700866,-2.368100093175981,23.988341815971005,15.826833771764324,-1002.236633,-156.671692,-22.135864000000083
108.52947998046876,55.89839172363281,-154.65615844726562,15.086461067199709,12.314783096313477,-8.41425895690918,175.32882690429688,91.4102020263672,374.8064575195313,6.033333333333333,-36.69026397935449,10.34964548865984,-4.576981128724494,15.30939253162241,-0.937483486978437,-2.406241602582018,8.539485020998491,6.029232136184057,4.673086033264197,-16.643615950951308,-12.380355463213842,5.363451820004919,-258.08544158935524,-47.48291015625,-477.2214889526365,15.864847002748894,-1.1353589910343242,-2.3437594882376667,0.4194709205152822,0.1633196672924049,0.0432722539946364,79.32423501374447,-5.676794955171621,-11.718797441188332,16.37293155530534,-0.937483486978437,-2.3047120919738697,15.30939253162241,-1.3450275450743392,-2.406241602582018,21.4254467571578,15.5256682183296,-1005.793945,-157.419861,-10.186279000000013
109.80562591552734,53.07095718383789,-154.99252319335938,11.835283279418944,9.345638275146484,-9.47920036315918,187.64149475097656,88.20744323730469,327.6219787597656,6.041666666666667,-39.665006818639455,7.186000748323412,-5.559661551685766,14.978850808133748,-0.8776001474090752,-2.4525721155127327,8.66430877773294,6.021918801622315,4.652647932301592,-12.709432773106302,-12.275427001250682,7.561815149559345,-356.29737854003906,-127.79296875,-390.1413345336919,15.586030853314575,-1.0418735115012714,-2.3733314929454394,0.4587947610399704,0.1461799399662694,0.0579502442843073,77.93015426657288,-5.209367557506357,-11.866657464727195,16.137210928364507,-0.8776001474090752,-2.3070747117903427,14.978850808133748,-1.2406534509491234,-2.4525721155127327,19.21969921287136,15.203659544098326,-1008.990051,-157.866989,1.321655999999848
111.1843719482422,50.75461959838867,-155.44712829589844,9.48548698425293,7.305141448974609,-10.360235214233398,210.1002197265625,64.84879302978516,271.6062316894531,6.05,-41.69202475892837,4.995167115334829,-6.342629913103773,14.631417268476012,-0.835973754781285,-2.5054273647885976,8.78623725497024,6.014952353665804,4.631769370928353,-9.976540306319947,-12.275837127357102,9.141797223011809,-244.859619140625,-105.72418212890624,-281.97555541992165,15.284872121336878,-0.9609375722677036,-2.413002023545091,0.4989927962969777,0.1179008201694535,0.068234021149872,76.42436060668439,-4.804687861338518,-12.065010117725452,15.88955526700185,-0.835973754781285,-2.332668941666123,14.631417268476012,-1.1298999394524525,-2.5054273647885976,18.27019403639961,14.867897957787196,-1011.878723,-157.920303,11.886108999999806
112.46189880371094,49.056758880615234,-156.24937438964844,8.089296340942383,6.763370990753174,-10.362723350524902,228.6072998046875,17.13480567932129,211.610580444336,6.058333333333334,-42.73514318892732,4.326376424528007,-6.240345250164376,14.275291075234952,-0.7999206179102183,-2.5574302418733006,8.905198013930532,6.0082863485165525,4.610457452246076,-9.09450920512522,-11.64127686058032,10.390097459802549,-65.01245498657227,-0.2985763549804687,-167.54287719726562,14.962019282983496,-0.894941707959257,-2.4579542835865262,0.5311350225832215,0.0883223090777531,0.0757068430860936,74.81009641491748,-4.474708539796285,-12.28977141793263,15.615144731450364,-0.7999206179102183,-2.368100093175981,14.275291075234952,-1.023730532717269,-2.5574302418733006,18.060552313010405,14.524608694202012,-1014.734375,-157.392487,21.914428999999927
113.4390869140625,47.97400665283203,-157.4838409423828,7.40430212020874,6.789728164672852,-9.652485847473145,229.9579925537109,-40.66247177124024,157.3243408203125,6.066666666666666,-43.05108188175176,4.231400062054323,-5.432112496922022,13.916532059553688,-0.7646589507264323,-2.6026978460143173,9.021169114426812,6.0019141905938325,4.58876830352929,-9.131460895920595,-10.44853298968253,11.05062957523092,3.162860870361328,85.22850036621094,-82.19930648803711,14.622296748604162,-0.8431273915610895,-2.5048738341541936,0.5517769771275934,0.0673920241087354,0.0787334213705407,73.11148374302081,-4.215636957805447,-12.524369170770967,15.30939253162241,-0.7646589507264323,-2.406241602582018,13.916532059553688,-0.937483486978437,-2.6026978460143173,17.738991903126273,14.178455626518678,-1017.366394,-156.317276,31.10961999999995
114.06410217285156,47.46604537963867,-159.03024291992188,7.491999626159668,6.509404182434082,-8.771491050720215,213.9615631103516,-90.76677703857422,105.47688293457033,6.075,-42.59100956642091,3.833178769312196,-4.467298845422468,13.561606979833511,-0.7327157943154974,-2.639925336392838,9.134182505925423,5.995808225641204,4.566768925726016,-9.36364275177504,-9.32340352956627,10.72531278999789,-33.638877868652344,105.71937561035156,10.523700714111328,14.272739638246383,-0.8021738530285016,-2.5516105809163574,0.5612135586114109,0.0571586085513366,0.0748077205662952,71.36369819123192,-4.010869265142508,-12.758052904581788,14.978850808133748,-0.7327157943154974,-2.4525721155127327,13.561606979833511,-0.8776001474090752,-2.639925336392838,17.01869540832347,13.83557957197447,-1019.718628,-155.052567,39.597045999999864
114.3647918701172,47.45993423461914,-160.8041229248047,8.215211868286133,5.617186546325684,-8.48873233795166,194.6511993408203,-131.92697143554688,59.081668853759766,6.083333333333333,-41.50402206393273,2.834223399985298,-4.111174138804548,13.21574012930074,-0.7090972659822866,-2.674185120882876,9.244313673669598,5.989899081758018,4.544484049718659,-9.462317497667591,-9.028547021352368,9.58427073959956,-107.0661163330078,33.93104553222656,86.78546905517578,13.92011750247978,-0.7684732767431439,-2.595933181990386,0.560532282296427,0.0509016382065864,0.066667487604457,69.6005875123989,-3.84236638371572,-12.97966590995193,14.631417268476012,-0.7090972659822866,-2.5054273647885976,13.21574012930074,-0.835973754781285,-2.674185120882876,16.21444909188657,13.502217305264525,-1022.108765,-153.238907,47.46374499999979
114.401123046875,47.87051010131836,-162.71090698242188,9.186684608459473,4.177988529205322,-8.469369888305664,175.16590881347656,-161.7397918701172,18.13817405700684,6.091666666666667,-40.18476744637438,1.3091323346410777,-4.021543530172005,12.88086706724762,-0.6981878298602776,-2.707697983634309,9.351654232563329,5.984080849842516,4.52191989985504,-9.276716967072293,-9.157567264869025,7.896241224017918,-172.70376205444336,2.3234939575195312,116.57672882080078,13.570007462234102,-0.7409160917589424,-2.636387305759528,0.5518139783037305,0.0416852623097576,0.0589398059537418,67.85003731117051,-3.704580458794712,-13.18193652879764,14.275291075234952,-0.6981878298602776,-2.5574302418733006,12.88086706724762,-0.7999206179102183,-2.707697983634309,15.240378649024692,13.180888855477336,-1024.133301,-150.845322,54.446777999999995
114.3476791381836,48.57694625854492,-164.56900024414062,10.722090721130373,2.3250086307525635,-8.458075523376465,161.5821075439453,-171.2796630859375,-16.53998565673828,6.1,-38.32429999508328,-0.6009644140217647,-3.940764574455468,12.561497900621925,-0.7031958666437923,-2.740537688421438,9.456333381735178,5.978220884287151,4.4990820857848615,-9.094416285184325,-9.50992010988179,5.47860899250551,-222.35758781433103,1.3553237915039062,184.24873352050804,13.227248827311495,-0.7215711415056573,-2.673008795069156,0.5362471022372004,0.027480857656839,0.0543208518394918,66.13624413655748,-3.6078557075282864,-13.365043975345776,13.916532059553688,-0.6981878298602776,-2.6026978460143173,12.561497900621925,-0.7646589507264323,-2.740537688421438,14.25349587144579,12.87618968312646,-1026.054077,-148.156601,60.707275999999865
114.41096496582033,49.44928741455078,-166.25604248046875,12.30386734008789,-0.0440449453890323,-8.616802215576172,162.07191467285156,-165.1949920654297,-41.14200592041016,6.108333333333333,-36.4451491806172,-2.990755566136256,-4.029283215806327,12.25778832411678,-0.7281188296949278,-2.774115048553157,9.558481617769484,5.972153227373027,4.475964460380252,-8.500228587521041,-10.175571924420453,2.750239248183372,-284.2864291369915,-19.047203063964844,189.81319427490212,12.895500080224116,-0.7142631172993563,-2.707292235576924,0.5159214949159545,0.0153302558556571,0.0529270565250026,64.47750040112058,-3.5713155864967816,-13.536461177884618,13.561606979833511,-0.6981878298602776,-2.639925336392838,12.25778832411678,-0.7327157943154974,-2.774115048553157,13.541047446612538,12.588854035678509,-1027.666138,-144.910767,66.14111399999979
114.79210662841795,50.424949645996094,-167.6890411376953,13.128561973571776,-2.2150626182556152,-8.77324390411377,179.04727172851562,-150.37315368652344,-61.0253791809082,6.116666666666666,-35.34454706349239,-5.143755038591625,-4.11338644082617,11.963250431921011,-0.7709834550165247,-2.8083932688933757,9.658175371368824,5.965728365247889,4.452561183139474,-7.531548873332192,-10.74646903345189,0.7532552548144619,-260.52212074398994,-18.77300262451172,98.9633560180662,12.575828770641616,-0.7219166494395618,-2.740985822077031,0.4947580797390579,0.0296811372296541,0.0529431870625914,62.87914385320808,-3.609583247197809,-13.704929110385155,13.21574012930074,-0.6981878298602776,-2.674185120882876,11.963250431921011,-0.7709834550165247,-2.8083932688933757,13.144512870290685,12.31262965972473,-1029.383423,-141.583771,70.83715899999993
115.6427001953125,51.49397659301758,-168.8015594482422,13.088665962219238,-3.391846179962158,-8.751402854919434,207.4148712158203,-131.7778778076172,-80.84678649902344,6.125,-35.116148694695106,-6.274150537577614,-4.018619863082867,11.67061585946522,-0.8232680428296715,-2.8418817677523998,9.755430503531036,5.958867798224309,4.428878835074871,-6.7365056399378815,-10.87261789670651,0.0217151173724638,-141.21402740478516,2.6209259033203125,-4.787521362304474,12.26680391667451,-0.7447508048090388,-2.7745251514509355,0.4773846184264977,0.0524991779023482,0.0531628378776435,61.33401958337255,-3.723754024045194,-13.872625757254678,12.88086706724762,-0.6981878298602776,-2.707697983634309,11.67061585946522,-0.8232680428296715,-2.8418817677523998,12.790418277406728,12.039822955153005,-1030.728882,-137.723282,74.82592799999998
116.9652862548828,52.64973449707031,-169.5506134033203,12.408051490783691,-3.6560254096984863,-8.978683471679688,231.3031768798828,-112.00421142578124,-100.51773834228516,6.133333333333333,-35.52332662634184,-6.479899180719388,-4.171797306142302,11.374588137579035,-0.8772672026689997,-2.876646745303585,9.85021873801086,5.951557238202067,4.404906778864008,-6.286322914791144,-10.982632766425262,0.439464145112704,-31.70150756835937,-27.27367401123047,-81.67373657226562,11.965548130740794,-0.7805666793707833,-2.808314903784791,0.4681838571606559,0.0707164327336312,0.0537572369163365,59.82774065370397,-3.902833396853916,-14.041574518923955,12.561497900621925,-0.7031958666437923,-2.740537688421438,11.374588137579035,-0.8772672026689997,-2.876646745303585,12.662117003330277,11.765455772799376,-1031.963013,-133.547073,78.06591800000001
118.65592193603516,53.911529541015625,-169.90798950195312,11.6305513381958,-3.239662170410156,-9.536208152770996,238.89892578125,-94.36931610107422,-122.58543395996094,6.141666666666667,-36.01607711115439,-6.006606384568048,-4.649165553899815,11.074454161652753,-0.9273222558737334,-2.915389791586084,9.942505856024637,5.943829552736453,4.380611863934123,-6.382780754968402,-11.213697965271564,1.430412353854149,49.96358871459967,-66.90296173095703,-93.30001831054688,11.66813938294696,-0.8253919572167714,-2.84328532441772,0.4672839109218143,0.0798556265035742,0.0554887176878014,58.3406969147348,-4.126959786083857,-14.2164266220886,12.25778832411678,-0.7281188296949278,-2.774115048553157,11.074454161652753,-0.9273222558737334,-2.915389791586084,12.982025717290394,11.489254074206515,-1033.246216,-129.188873,80.40112299999987
