Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,time_seconds,filtered_accel_x,filtered_accel_y,filtered_accel_z,Vel_X,Vel_Y,Vel_Z,Displacement_X,Displacement_Y,Displacement_Z,Acc_Global_X,Acc_Global_Y,Acc_Global_Z,Dy_dt,Dz_dt,Dx_dt,Vel_X_Roll_Mean,Vel_Y_Roll_Mean,Vel_Z_Roll_Mean,Acc_Global_X_Roll_Std,Acc_Global_Y_Roll_Std,Acc_Global_Z_Roll_Std,Vel_X_Roll_Std,Vel_Y_Roll_Std,Vel_Z_Roll_Std,Acc_Global_X_Roll_Sum,Acc_Global_Y_Roll_Sum,Acc_Global_Z_Roll_Sum,Vel_X_Roll_Sum,Vel_Y_Roll_Sum,Vel_Z_Roll_Sum,Acc_Global_X_Roll_Max,Acc_Global_Y_Roll_Max,Acc_Global_Z_Roll_Max,Vel_X_Roll_Max,Vel_Y_Roll_Max,Vel_Z_Roll_Max,Vel_X_Roll_Min,Vel_Y_Roll_Min,Vel_Z_Roll_Min,Displacement_X_Roll_Mean,Displacement_Y_Roll_Mean,Displacement_Z_Roll_Mean,Displacement_X_Roll_Std,Displacement_Y_Roll_Std,Displacement_Z_Roll_Std,Displacement_X_Roll_Sum,Displacement_Y_Roll_Sum,Displacement_Z_Roll_Sum,Displacement_X_Roll_Max,Displacement_Y_Roll_Max,Displacement_Z_Roll_Max,Displacement_X_Roll_Min,Displacement_Y_Roll_Min,Displacement_Z_Roll_Min
-136.46360778808594,5.291266918182373,22.98457336425781,-1.0059205293655396,-7.45979642868042,-7.778236865997314,2.86470890045166,-4.468506336212158,11.021050453186035,0.0,-0.9974343507049482,-7.396863857550421,-7.712617857554486,0.0,0.0,0.0,0.0,0.0,0.0,-0.02672936868490198,0.043099232557099895,20.63399351484075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-136.4407958984375,5.370523452758789,22.939987182617188,-1.0192760229110718,-7.412487506866455,-7.676191329956055,4.882572650909424,-4.248121738433838,9.784958839416504,0.008333333333333333,-0.9937766399312302,-7.22462153429755,-7.480750552955613,-0.008281471999426918,-0.060205179452479586,-0.06233958794129678,-6.901226666189098e-05,-0.0005017098287706632,-0.0005194965661774731,-0.046708363684272836,0.06912232710300655,20.529181331476906,5.677070617675781,12.245464324951065,-1.6026592254638672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-136.4120330810547,5.446283340454102,22.90058135986328,-1.010956645011902,-7.326569557189941,-7.590566635131836,5.616292953491211,-4.295993804931641,8.96773624420166,0.016666666666666666,-0.9685457953327419,-7.015953211740195,-7.267987861113525,-0.016352686960533103,-0.1186714562169812,-0.12290615345057615,-0.00020528465799966682,-0.0014906386305788399,-0.001543714511598941,-0.033245274097410356,0.06553662773849141,20.40773354821622,10.31015396118164,10.27496337890625,0.998325347900364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-136.3765106201172,5.517326354980469,22.86978912353516,-1.0297585725784302,-7.348240852355957,-7.589752674102783,6.264307498931885,-4.662559986114502,7.912276268005371,0.025,-0.9704916498293064,-6.9164601639515295,-7.141846491440203,-0.024440117375777323,-0.17630862424991062,-0.1824215408792445,-0.0004089523027978112,-0.002959877165994762,-0.0030638940189259786,-0.040843179026857086,0.07287188011966389,20.423878344879263,-2.600555419921875,0.09767532348632812,-2.256231307983372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-136.3326873779297,5.582164764404297,22.843769073486328,-1.0386250019073486,-7.343411922454834,-7.613224983215332,7.2789130210876465,-4.438281536102295,6.912168025970459,0.03333333333333333,-0.9624124091012176,-6.79135876277267,-7.040869759407384,-0.032460220784954134,-0.23290328060634952,-0.2410954555409727,-0.000679454142672429,-0.004900737837714341,-0.005073022815100751,-0.025860018453325265,0.04904415141021383,20.438384690683293,0.5794715881347656,-2.8166770935058594,-1.0639715194702148,-0.016306899424138297,-0.11761770810514419,-0.12175254756241802,0.013402815756432606,0.05614050462406352,0.08006922692560407,0.012819941262652231,0.09201442951532901,0.09523440797616156,-5.104536771774292,-36.89050626754761,-38.24797248840332,-0.08153449712069148,-0.5880885405257209,-0.6087627378120901,-1.0059205293655396,-7.326569557189941,-7.589752674102783,0.0,0.0,0.0,-0.032460220784954134,-0.23290328060634952,-0.2410954555409727,-0.0002725406740263596,-0.001970592692611721,-0.0020400255823606285,0.0002758678609064937,0.001989701150309243,0.0020595761902576803,-0.001362703370131798,-0.009852963463058606,-0.010200127911803143,0.0,0.0,0.0,-0.000679454142672429,-0.004900737837714341,-0.005073022815100751
-136.2836151123047,5.635175704956055,22.823883056640625,-0.973220944404602,-7.219605445861816,-7.590741157531738,7.773037910461426,-3.985575437545776,5.4818949699401855,0.041666666666666664,-0.8806846841973326,-6.549394729911331,-6.894994059153625,-0.039799259819931904,-0.28748157002227726,-0.2985537393672529,-0.0010111146411718615,-0.007296417587899985,-0.007560970643161191,0.06619915375795103,-0.002266592937284354,20.330685607686878,14.85677719116211,2.69805908203125,7.84848690032959,-0.024266751388124678,-0.17511402210959964,-0.18146329543586862,0.02526894378562072,0.0698489491474268,0.03717611122691075,0.012515823860271986,0.08994067025145945,0.09338961582788148,-5.0718371868133545,-36.650315284729004,-38.060476779937744,-0.12133375694062339,-0.8755701105479982,-0.907316477179343,-0.973220944404602,-7.219605445861816,-7.589752674102783,-0.008281471999426918,-0.060205179452479586,-0.06233958794129678,-0.039799259819931904,-0.28748157002227726,-0.2985537393672529,-0.0004747636022607319,-0.003429876210191718,-0.0035522197109928667,0.00037787393041607814,0.002723475536968433,0.0028219182707977476,-0.0023738180113036596,-0.01714938105095859,-0.017761098554964334,-6.901226666189098e-05,-0.0005017098287706632,-0.0005194965661774731,-0.0010111146411718615,-0.007296417587899985,-0.007560970643161191
-136.24192810058594,5.681384563446045,22.809539794921875,-0.9023044109344482,-7.132891654968262,-7.491296768188477,6.887808322906494,-3.7771267890930176,4.364268779754639,0.05,-0.7947347517665131,-6.347314480820192,-6.674246365257661,-0.04642204941798618,-0.3403758573624455,-0.35417245907773337,-0.001397965052988413,-0.010132883065920365,-0.010512407802142302,0.12761216284093035,0.021944468099880692,20.192439860494915,10.405654907226562,11.933326721191406,8.509984016418457,-0.03189486687183653,-0.2311481576915928,-0.23982986966315592,0.05556895301930756,0.09482023323285207,0.047893261856070055,0.011947496935534777,0.08770063708343441,0.09150299716592633,-4.954865574836731,-36.37071943283081,-37.875582218170166,-0.15947433435918265,-1.155740788457964,-1.1991493483157796,-0.9023044109344482,-7.132891654968262,-7.491296768188477,-0.016352686960533103,-0.1186714562169812,-0.12290615345057615,-0.04642204941798618,-0.3403758573624455,-0.35417245907773337,-0.0007405541595260363,-0.0053561108576216584,-0.005550801958185832,0.000475814696016429,0.0034450514861074652,0.0035751938585674493,-0.0037027707976301817,-0.026780554288108292,-0.027754009790929162,-0.00020528465799966682,-0.0014906386305788399,-0.001543714511598941,-0.001397965052988413,-0.010132883065920365,-0.010512407802142302
-136.2109832763672,5.719853401184082,22.804628372192383,-0.855409562587738,-7.213531017303467,-7.5100603103637695,5.42198371887207,-3.9529426097869873,2.986658334732056,0.058333333333333334,-0.7339301502565995,-6.313633333173394,-6.5734328919024625,-0.052538134003457845,-0.3929894684722238,-0.40895106651025387,-0.0018357828363505617,-0.013407795303188898,-0.013920333356394417,0.16805879397194348,0.0819421603430065,20.256664675713196,-9.67672348022461,-2.2516250610351562,5.627381801605225,-0.03913195628042147,-0.28601176014264135,-0.2970388522750914,0.07982917770034215,0.09264641547477732,0.054480263669708075,0.01110943898258754,0.08552358462788419,0.0895232921003821,-4.799318492412567,-36.257680892944336,-37.7950758934021,-0.19565978140210738,-1.4300588007132067,-1.4851942613754572,-0.855409562587738,-7.132891654968262,-7.491296768188477,-0.024440117375777323,-0.17630862424991062,-0.1824215408792445,-0.052538134003457845,-0.3929894684722238,-0.40895106651025387,-0.0010666537951962154,-0.007739542192143669,-0.008026125727144928,0.00056720940866981,0.004152033875366632,0.004315211805939814,-0.005333268975981077,-0.03869771096071835,-0.04013062863572464,-0.0004089523027978112,-0.002959877165994762,-0.0030638940189259786,-0.0018357828363505617,-0.013407795303188898,-0.013920333356394417
-136.1804656982422,5.753265857696533,22.808332443237305,-0.7978482842445374,-7.291094779968262,-7.55305814743042,5.332691192626953,-4.155063629150391,1.7500284910202026,0.06666666666666667,-0.6634609968221208,-6.276530946931853,-6.497367027161876,-0.05806697564364219,-0.4452938930299893,-0.4630957917366028,-0.00231967430004758,-0.017118577745105473,-0.01777946495419944,0.22628847374451086,0.12884053502443063,20.335089358138603,-9.30765151977539,-5.159740447998047,6.907353401184082,-0.045857327933994455,-0.3398088138986571,-0.35317370244656315,0.09499738826416267,0.08045711201958285,0.051705394924068566,0.010126823866882653,0.08384888040206182,0.08766391983992754,-4.567408204078674,-36.20053482055664,-37.758381366729736,-0.22928663966997226,-1.6990440694932853,-1.7658685122328157,-0.7978482842445374,-7.132891654968262,-7.491296768188477,-0.032460220784954134,-0.23290328060634952,-0.2410954555409727,-0.05806697564364219,-0.4452938930299893,-0.4630957917366028,-0.001448798194646169,-0.010571282307965812,-0.01096923991419962,0.0006508117000051307,0.004847290246429358,0.00504178759673152,-0.007243990973230845,-0.05285641153982906,-0.054846199570998094,-0.000679454142672429,-0.004900737837714341,-0.005073022815100751,-0.00231967430004758,-0.017118577745105473,-0.01777946495419944
-136.14212036132812,5.774917125701904,22.82413673400879,-0.6699223518371582,-7.117863655090332,-7.580724239349365,6.06149435043335,-4.206600666046143,-0.1915944963693618,0.075,-0.5243045645784762,-5.990435789820782,-6.406406546062501,-0.06243618034846282,-0.4952141912784958,-0.5164825129537903,-0.002839975802951437,-0.02124536267242627,-0.022083485895481026,0.3965641561638255,0.03663795442419874,20.222567094302327,20.787734985351562,-3.3199310302734375,15.351111888885498,-0.051852519846696185,-0.3922709960330863,-0.40825111392912666,0.11464069161595264,0.07069387437739981,0.043411036698624776,0.009025996947577197,0.0822848322554715,0.08614011732137615,-4.198705554008484,-35.97498655319214,-37.72588062286377,-0.25926259923348094,-1.9613549801654315,-2.0412555696456334,-0.6699223518371582,-7.117863655090332,-7.491296768188477,-0.039799259819931904,-0.28748157002227726,-0.2985537393672529,-0.06243618034846282,-0.4952141912784958,-0.5164825129537903,-0.0018809025267019705,-0.013840207274908197,-0.014371332530275676,0.0007252822854051229,0.005530290583976604,0.00575691769728279,-0.009404512633509853,-0.06920103637454099,-0.07185666265137838,-0.0010111146411718615,-0.007296417587899985,-0.007560970643161191,-0.002839975802951437,-0.02124536267242627,-0.022083485895481026
