PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 3202968231, -125.0447006225586, -1.4269826412200928, 21.39653205871582, 0, 0, 0, 0, 0, 0, 
1, 3202976564, -125.15831756591797, -1.5437028408050537, 21.374164581298828, 0.0026228176429867744, -8.328680038452148, -6.1111836433410645, -12.052921295166016, 9.21415901184082, -10.535791397094727, 
2, 3202984897, -125.29946899414062, -1.64195716381073, 21.334318161010742, -0.0330069400370121, -8.659819602966309, -6.018900394439697, -15.304089546203613, 9.663921356201172, -7.478783130645752, 
3, 3202993230, -125.41153717041016, -1.7333621978759766, 21.290176391601562, -0.019660618156194687, -8.856016159057617, -6.0041704177856445, -11.955472946166992, 9.629776000976562, -6.501099586486816, 
4, 3203001563, -125.50806427001953, -1.811910629272461, 21.247732162475586, 0.016450390219688416, -8.939982414245605, -5.872756481170654, -9.968537330627441, 8.578977584838867, -5.3284406661987305, 
5, 3203009896, -125.5698471069336, -1.8803671598434448, 21.221033096313477, -0.015359990298748016, -9.134428024291992, -5.920564651489258, -5.869234085083008, 6.345773696899414, -5.442142486572266, 
6, 3203018229, -125.5641098022461, -1.939795970916748, 21.204328536987305, 0.062461961060762405, -9.126133918762207, -5.917911052703857, 2.3856844902038574, 4.739120960235596, -5.244425296783447, 
7, 3203026562, -125.52413940429688, -1.9780089855194092, 21.199459075927734, 0.047479841858148575, -8.842742919921875, -5.989187240600586, 6.428404808044434, 2.1059510707855225, -4.008922576904297, 
8, 3203034895, -125.48661041259766, -1.9974534511566162, 21.194074630737305, 0.04495873302221298, -8.407835006713867, -6.095616817474365, 6.241574287414551, 0.8468834161758423, -2.1343445777893066, 
9, 3203043228, -125.46735382080078, -1.9820374250411987, 21.169921875, -0.14219821989536285, -8.345746040344238, -5.972094535827637, 3.8611414432525635, 0.24884231388568878, 2.5686469078063965, 
10, 3203051561, -125.47960662841797, -1.9370769262313843, 21.136518478393555, 0.025671884417533875, -8.240242958068848, -6.064781665802002, 0.1522766351699829, -0.9028633832931519, 6.106075763702393, 
11, 3203059894, -125.51045227050781, -1.8666430711746216, 21.092073440551758, -0.0461893193423748, -8.687281608581543, -6.034471035003662, -2.22857928276062, -1.6020550727844238, 9.359851837158203, 
12, 3203068227, -125.52123260498047, -1.7921099662780762, 21.03510284423828, -0.11149342358112335, -8.628939628601074, -5.91250467300415, 0.24459035694599152, -0.6651120781898499, 10.635337829589844, 
