PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 2936795545, 0.6774199604988098, -87.95320892333984, -168.3384246826172, 0, 0, 0, 0, 0, 0, 
1, 2936803878, 0.7294265627861023, -87.95283508300781, -168.38621520996094, 9.787351608276367, -0.09988094866275787, 0.2760127782821655, 1.0879775285720825, -2.2024402618408203, 0.3235718309879303, 
2, 2936812211, 0.722955048084259, -87.9534912109375, -168.37625122070312, 9.854456901550293, -0.08594350516796112, 0.3014855682849884, 1.0089832544326782, -2.2425520420074463, 0.478768527507782, 
3, 2936820544, 0.7364615797996521, -87.95426940917969, -168.3857421875, 9.858307838439941, -0.09648869186639786, 0.2867153584957123, 1.0608519315719604, -2.3501317501068115, 0.488425076007843, 
4, 2936828877, 0.6805468797683716, -87.95560455322266, -168.32586669921875, 9.828652381896973, -0.08866160362958908, 0.3013143837451935, 1.0510929822921753, -2.294343948364258, 0.6929290294647217, 
5, 2936837210, 0.6430816054344177, -87.95608520507812, -168.2838897705078, 9.794329643249512, -0.10309755802154541, 0.2815403938293457, 1.1111071109771729, -2.2851996421813965, 0.7077341079711914, 
6, 2936845543, 0.5727745890617371, -87.95838165283203, -168.20831298828125, 9.824915885925293, -0.09217815101146698, 0.3045366108417511, 1.2042148113250732, -2.3489532470703125, 0.7601408362388611, 
7, 2936853876, 0.5432527661323547, -87.95972442626953, -168.17474365234375, 9.765295028686523, -0.1083422601222992, 0.2761979401111603, 1.0511696338653564, -2.3841726779937744, 0.673641562461853, 
8, 2936862209, 0.4681711196899414, -87.96231079101562, -168.09524536132812, 9.81771183013916, -0.09524160623550415, 0.3015797436237335, 1.10872483253479, -2.4849908351898193, 0.7774049043655396, 
9, 2936870542, 0.459884375333786, -87.96231079101562, -168.08258056640625, 9.788589477539062, -0.11098668724298477, 0.2930702269077301, 1.0960972309112549, -2.1962413787841797, 0.582531750202179, 
10, 2936878875, 0.42935171723365784, -87.96443176269531, -168.04820251464844, 9.787313461303711, -0.0851810872554779, 0.2792973220348358, 1.0432549715042114, -2.4545607566833496, 0.5841454863548279, 
11, 2936887208, 0.43397074937820435, -87.96587371826172, -168.04869079589844, 9.817891120910645, -0.09065201878547668, 0.2702464759349823, 1.0737614631652832, -2.414090394973755, 0.5272049903869629, 
12, 2936895541, 0.42916345596313477, -87.96673583984375, -168.03982543945312, 9.80711841583252, -0.11929511278867722, 0.26468321681022644, 1.061850905418396, -2.248059034347534, 0.47321024537086487, 
13, 2936903874, 0.43067681789398193, -87.96875762939453, -168.03738403320312, 9.785027503967285, -0.1199607253074646, 0.3058485984802246, 1.047583818435669, -2.4684948921203613, 0.5407036542892456, 
14, 2936912207, 0.42807579040527344, -87.97039794921875, -168.0304412841797, 9.79902458190918, -0.09691064804792404, 0.28960707783699036, 1.107469916343689, -2.3689327239990234, 0.4669603407382965, 
15, 2936920540, 0.433641642332077, -87.97088623046875, -168.0325164794922, 9.795459747314453, -0.09000138938426971, 0.2592117488384247, 0.9891577363014221, -2.2926790714263916, 0.5199818015098572, 
