X,Y,Z
-593.928162,3490.911621,962.360535
-594.10907,3491.286621,962.456726
-594.304871,3491.655518,962.5578
-594.514954,3492.01709,962.664978
-594.738403,3492.367188,962.779297
-594.973999,3492.70459,962.901428
-595.219849,3493.026123,963.03186
-595.474304,3493.330078,963.171082
-595.735107,3493.614502,963.318665
-595.999939,3493.877686,963.474182
-596.266418,3494.118652,963.63678
-596.531921,3494.336182,963.805298
-596.794312,3494.530273,963.978394
-597.051331,3494.700439,964.154602
-597.30127,3494.847656,964.332275
-597.542786,3494.972168,964.509827
-597.775146,3495.07666,964.686279
-597.99823,3495.161621,964.860168
-598.212097,3495.22998,965.03064
-598.417725,3495.283691,965.197083
-598.615906,3495.325684,965.358826
-598.807861,3495.358887,965.51593
-598.994934,3495.38623,965.668091
-599.17804,3495.409668,965.815369
-599.358093,3495.432861,965.958069
-599.535522,3495.457275,966.096436
-599.710632,3495.484863,966.231018
-599.883179,3495.51709,966.362122
-600.052734,3495.554932,966.490356
-600.218628,3495.598877,966.61615
-600.380615,3495.648438,966.740051
-600.538208,3495.702881,966.862915
-600.691528,3495.76123,966.985046
-600.841187,3495.821533,967.107239
-600.98822,3495.881592,967.230103
-601.134094,3495.939453,967.354187
-601.281128,3495.99292,967.47998
-601.431396,3496.039551,967.608276
-601.587402,3496.077637,967.739136
-601.751709,3496.105225,967.873108
-601.926331,3496.120117,968.010071
-602.112915,3496.121826,968.150085
-602.312561,3496.108887,968.292847
-602.525635,3496.080566,968.437927
-602.751465,3496.036621,968.584656
-602.988708,3495.976318,968.7323
-603.235046,3495.900146,968.880127
-603.487915,3495.807861,969.027405
-603.743896,3495.700684,969.173584
-604.000122,3495.579102,969.318665
-604.25354,3495.445068,969.462708
-604.501526,3495.300049,969.606201
-604.742493,3495.146484,969.750427
-604.97522,3494.987305,969.896545
-605.199585,3494.825439,970.046631
-605.416077,3494.664551,970.20282
-605.625854,3494.508545,970.367615
-605.830872,3494.360352,970.543579
-606.032837,3494.224365,970.733337
-606.234192,3494.103271,970.939331
-606.436951,3493.999512,971.163757
-606.642822,3493.915283,971.408447
-606.85321,3493.851074,971.674561
-607.068726,3493.808594,971.962891
-607.289368,3493.785889,972.273193
