X,Y,Z,time
-1008.843872,-288.051392,737.620422,5.033333333
-1000.644348,-275.18988,713.5849,5.041666667
-991.94281,-261.060883,690.417297,5.05
-982.740662,-245.887817,667.786377,5.058333333
-973.013672,-229.890442,646.059937,5.066666667
-962.540649,-212.538864,625.071533,5.075
-951.65686,-194.316711,605.201294,5.083333333
-940.058289,-175.067719,586.491882,5.091666667
-927.983643,-155.238632,568.742737,5.1
-915.398438,-134.291595,551.861389,5.108333333
-902.264465,-113.044281,536.920776,5.116666667
-888.759216,-90.660019,523.146606,5.125
-874.42334,-67.92939,510.113464,5.133333333
-859.979309,-44.648384,499.144989,5.141666667
-845.198975,-21.607702,489.481079,5.15
-830.262329,2.210677,481.068573,5.158333333
-815.013855,26.35968,473.884735,5.166666667
-799.213928,50.582336,468.356476,5.175
-783.518921,74.885422,464.237946,5.183333333
-768.347046,99.520744,461.546783,5.191666667
-752.666687,123.77951,460.269623,5.2
-737.144043,148.308502,460.334991,5.208333333
-721.37915,172.847229,461.624207,5.216666667
-706.265381,196.9617,464.364807,5.225
-691.224731,220.804382,468.356842,5.233333333
-676.388733,244.644302,473.436035,5.241666667
-662.646667,267.022675,479.921326,5.25
-647.821167,290.453735,487.297302,5.258333333
-634.841064,312.400177,495.720398,5.266666667
-621.162354,334.458679,504.964661,5.275
-609.00647,355.2211,515.288696,5.283333333
-597.773254,375.565063,526.579468,5.291666667
-586.83075,395.310913,538.316528,5.3
-576.455322,414.022827,550.9104,5.308333333
-566.731445,431.643921,564.106018,5.316666667
-557.593201,448.315826,577.532959,5.325
-549.113403,464.058777,590.934937,5.333333333
-541.128906,479.018768,604.873535,5.341666667
-533.295288,493.548737,619.178345,5.35
-526.269043,506.859589,632.781311,5.358333333
-519.684814,518.914246,646.270203,5.366666667
-515.881836,529.226074,659.381775,5.375
-510.641113,540.336365,672.359863,5.383333333
-505.710663,550.011047,685.175354,5.391666667
-501.906097,559.246094,697.460876,5.4
-498.244904,566.501587,705.342224,5.408333333
-495.162811,573.104614,712.637573,5.416666667
-492.553925,579.665771,719.899841,5.425
-490.174805,585.59967,726.919312,5.433333333
-488.42392,590.875061,733.735657,5.441666667
-487.085571,595.872253,740.338379,5.45
-485.962189,600.246887,746.466675,5.458333333
-485.151154,603.771118,752.59967,5.466666667
-485.227966,607.253113,758.26001,5.475
-485.392883,609.666321,763.798218,5.483333333
-485.978058,611.335144,768.863403,5.491666667
-486.729645,612.226074,773.473633,5.5
-488.078674,612.308594,777.747192,5.508333333
-489.877411,611.76062,777.358887,5.516666667
-492.410919,609.518799,775.592102,5.525
-494.684631,607.449036,773.201782,5.533333333
-497.376312,604.298218,770.082153,5.541666667
-500.374969,601.018555,765.838562,5.55
-503.649902,596.308289,760.804199,5.558333333
-507.08371,591.416321,754.88269,5.566666667
-512.910217,583.505981,748.463684,5.575
-517.345093,576.938843,741.632996,5.583333333
-522.114441,568.870605,734.402039,5.591666667
-527.130798,559.970703,727.216797,5.6
-532.34668,550.71698,719.233276,5.608333333
-538.601562,540.086853,710.405212,5.616666667
-544.624023,528.7005,701.821655,5.625
-550.966003,516.602722,692.963745,5.633333333
-557.722778,503.713654,684.157593,5.641666667
-564.187744,490.264374,675.47644,5.65
-571.506409,476.063629,667.233459,5.658333333
-580.158325,460.114349,658.974182,5.666666667
-588.670654,443.990265,651.445557,5.675
-599.097656,424.534973,644.113525,5.683333333
-607.998108,408.106995,637.327698,5.691666667
-618.307983,389.122833,631.824402,5.7
-629.250854,369.356934,626.778503,5.708333333
-640.703735,348.926758,622.692139,5.716666667
-653.547058,326.338898,620.058655,5.725
-665.70697,305.654358,618.239075,5.733333333
-678.267151,284.071411,617.77356,5.741666667
-691.349487,262.302185,618.440369,5.75
-704.546265,240.645813,620.426086,5.758333333
-717.856995,218.800812,623.653809,5.766666667
-731.402283,197.036499,628.270813,5.775
-744.762085,175.536743,634.106445,5.783333333
-758.272217,154.125122,641.156433,5.791666667
-771.556763,133.395111,649.424866,5.8
-784.467529,113.131302,658.378723,5.808333333
-797.429443,93.404358,668.183655,5.816666667
-810.071045,74.438995,678.921509,5.825
-822.162476,55.903328,690.244446,5.833333333
-834.397034,38.013836,702.413391,5.841666667
-846.04248,21.089706,715.135559,5.85
-857.279419,4.599503,728.077576,5.858333333
-868.239075,-11.080775,742.032654,5.866666667
-878.877869,-25.806091,756.203003,5.875
-889.023865,-39.762157,770.717285,5.883333333
-898.811523,-52.503487,785.805969,5.891666667
-908.075256,-64.103928,800.892517,5.9
-917.11377,-75.650955,816.464783,5.908333333
-925.820374,-86.016151,832.321533,5.916666667
-934.034302,-95.74984,848.008545,5.925
-941.920898,-104.675911,863.870667,5.933333333
-949.299988,-112.862846,879.656799,5.941666667
-956.180481,-120.332672,895.422241,5.95
-962.858948,-126.928955,910.92157,5.958333333
-968.944946,-132.717224,926.248718,5.966666667
-974.704712,-138.009583,941.232178,5.975
-980.05304,-142.702835,956.012695,5.983333333
-985.196411,-146.652634,970.591431,5.991666667
-990.035461,-149.964905,984.614624,6
-994.282715,-152.772079,998.277466,6.008333333
-998.39801,-154.925797,1011.40918,6.016666667
-1002.236633,-156.671692,1023.869995,6.025
-1005.793945,-157.419861,1035.81958,6.033333333
-1008.990051,-157.866989,1047.327515,6.041666667
-1011.878723,-157.920303,1057.891968,6.05
-1014.734375,-157.392487,1067.920288,6.058333333
-1017.366394,-156.317276,1077.115479,6.066666667
-1019.718628,-155.052567,1085.602905,6.075
-1022.108765,-153.238907,1093.469604,6.083333333
-1024.133301,-150.845322,1100.452637,6.091666667
-1026.054077,-148.156601,1106.713135,6.1
-1027.666138,-144.910767,1112.146973,6.108333333
-1029.383423,-141.583771,1116.843018,6.116666667
-1030.728882,-137.723282,1120.831787,6.125
-1031.963013,-133.547073,1124.071777,6.133333333
-1033.246216,-129.188873,1126.406982,6.141666667
-1034.217285,-124.405067,1127.982788,6.15
-1035.237915,-119.359306,1128.74585,6.158333333
-1035.891968,-113.967438,1128.87207,6.166666667
-1036.713257,-108.240791,1128.188354,6.175
-1037.130737,-102.200684,1126.551758,6.183333333
-1037.490356,-95.961197,1124.324219,6.191666667
-1037.905273,-89.563873,1121.44812,6.2
-1038.074707,-82.634537,1117.638184,6.208333333
-1038.053223,-75.717239,1113.079346,6.216666667
-1038.151245,-68.243042,1107.833496,6.225
-1038.03833,-60.604923,1101.858887,6.233333333
-1037.708008,-52.649418,1094.984741,6.241666667
-1037.200928,-44.285854,1087.319336,6.25
-1036.786377,-35.836346,1079.022949,6.258333333
-1036.115845,-26.824362,1070.009399,6.266666667
-1035.123901,-17.37561,1060.251099,6.275
-1034.176758,-7.617851,1049.869141,6.283333333
-1032.884399,2.507276,1038.828369,6.291666667
-1031.483887,13.340933,1027.061523,6.3
-1029.956787,24.370827,1014.782654,6.308333333
-1027.97998,36.10865,1001.863342,6.316666667
-1025.964722,48.378712,988.398254,6.325
-1023.666016,61.504791,974.483887,6.333333333
-1021.158081,75.041168,959.956543,6.341666667
-1018.421082,89.38295,945.284363,6.35
-1015.300293,104.587799,929.947327,6.358333333
-1011.965271,120.566078,914.489685,6.366666667
-1008.403564,137.433105,898.7948,6.375
-1004.495483,155.274765,883.36499,6.383333333
-1000.101807,174.281799,867.73822,6.391666667
-995.617798,194.07489,852.489502,6.4
-990.59845,214.783386,837.533875,6.408333333
-985.236877,236.502762,823.226013,6.416666667
-979.77301,259.468475,809.746277,6.425
-973.944275,282.830231,797.107117,6.433333333
-968.03772,307.011536,785.612488,6.441666667
-962.039856,331.902008,775.489807,6.45
-956.045227,357.008972,766.946594,6.458333333
-950.333984,381.766632,759.847107,6.466666667
-944.61853,406.298431,754.462891,6.475
-939.155884,430.297394,750.689758,6.483333333
-933.575928,453.727905,748.061646,6.491666667
-928.181274,476.916687,746.408936,6.5
-922.914062,499.811829,745.688843,6.508333333
-917.819824,522.42572,745.793823,6.516666667
-912.709351,545.035217,746.736877,6.525
-907.56897,567.692749,748.330383,6.533333333
-902.698364,589.572815,750.522522,6.541666667
-897.949524,610.622192,753.238953,6.55
-893.390869,631.364685,756.498657,6.558333333
-888.960815,651.076904,759.848877,6.566666667
-884.673096,670.137146,763.844971,6.575
-880.544128,688.691101,768.023315,6.583333333
-876.696777,706.121582,772.47937,6.591666667
-873.118164,723.071716,776.712158,6.6
-869.872803,739.313416,781.200378,6.608333333
-866.738708,755.030823,785.945435,6.616666667
-863.997131,769.723511,790.39856,6.625
-861.544678,783.929199,795.059753,6.633333333
-859.218079,797.159729,799.338257,6.641666667
-857.315918,810.256104,803.588745,6.65
-855.801025,822.271606,807.496521,6.658333333
-854.566223,833.879944,811.42157,6.666666667
-854.160339,845.303955,815.10022,6.675
-853.274231,856.128906,818.858154,6.683333333
-852.967224,866.301514,822.030029,6.691666667
-853.133484,876.432068,825.168823,6.7
-853.529419,885.935486,828.064941,6.708333333
-854.553528,894.780457,830.758057,6.716666667
-855.990356,903.347168,833.237305,6.725
-857.64209,911.291199,835.242126,6.733333333
-859.606079,918.384949,837.25177,6.741666667
-862.458069,925.436523,838.788635,6.75
-865.398071,931.419312,840.203613,6.758333333
-868.758362,936.657471,841.145264,6.766666667
-872.284973,941.117859,841.63208,6.775
-876.409119,944.77002,841.782349,6.783333333
-880.95874,947.554688,841.520996,6.791666667
-885.988647,949.608215,841.212769,6.8
-890.719727,951.270386,840.247375,6.808333333
-895.7948,951.852539,839.188904,6.816666667
-901.118164,951.118652,837.676941,6.825
-907.031677,950.227295,835.827209,6.833333333
-912.928284,948.312927,833.669556,6.841666667
-919.315125,946.084778,831.453308,6.85
-925.759827,942.597168,828.848022,6.858333333
-932.339966,938.374695,825.990601,6.866666667
-939.482056,933.673157,823.219727,6.875
-946.65625,928.030029,820.351929,6.883333333
-953.911133,921.910522,817.277893,6.891666667
-961.54834,915.097839,814.734314,6.9
-969.550842,907.57196,811.80188,6.908333333
-977.456665,899.523621,809.153564,6.916666667
-985.476379,890.516602,806.745422,6.925
-993.676331,881.198608,804.413574,6.933333333
-1002.00531,871.467773,802.545532,6.941666667
-1010.298462,861.079102,800.873962,6.95
-1018.233276,850.17926,799.470764,6.958333333
-1026.325684,839.152527,798.460083,6.966666667
-1034.021484,827.802124,797.936646,6.975
-1041.818237,816.237976,797.62439,6.983333333
-1049.370483,804.023621,797.497986,6.991666667
-1056.821167,792.080383,798.241089,7
-1063.712036,779.559082,798.902771,7.008333333
-1070.469116,767.086487,800.147339,7.016666667
-1077.185059,754.737915,801.680542,7.025
-1083.527466,741.5672,803.701416,7.033333333
-1089.462036,729.213867,805.870605,7.041666667
-1095.1521,716.714233,808.611572,7.05
-1100.38269,704.119507,811.52124,7.058333333
-1104.961304,691.656067,814.618958,7.066666667
-1109.727051,679.115723,818.192932,7.075
-1113.821289,666.87793,822.035645,7.083333333
-1117.494751,654.487488,825.992249,7.091666667
-1121.039062,642.528259,830.18866,7.1
-1123.900024,630.620789,834.521729,7.108333333
-1126.737671,619.024414,839.295166,7.116666667
-1129.088501,607.53418,844.063599,7.125
-1130.859497,596.51416,848.93689,7.133333333
-1132.441162,585.658203,854.035645,7.141666667
-1133.332642,575.428589,859.193359,7.15
-1133.981445,565.117676,864.441467,7.158333333
-1134.335815,555.033081,869.788391,7.166666667
-1134.265015,545.554688,875.217163,7.175
-1133.855957,536.30719,880.866943,7.183333333
-1132.802124,527.483704,886.328491,7.191666667
-1131.52417,519.067017,891.780945,7.2
-1129.838623,510.978271,897.166565,7.208333333
-1127.859863,503.610138,902.447144,7.216666667
-1125.342651,496.351654,907.784607,7.225
-1122.672363,489.68454,912.704468,7.233333333
-1119.790527,483.652954,917.651123,7.241666667
-1116.403442,478.063477,922.173889,7.25
-1112.580444,472.881989,926.362549,7.258333333
-1108.732178,468.394531,930.24292,7.266666667
-1104.320679,464.332642,933.997314,7.275
-1099.744141,460.498993,937.276611,7.283333333
-1094.977539,457.452942,940.189026,7.291666667
-1090.118408,455.109467,942.803223,7.3
-1085.016846,453.137299,944.992615,7.308333333
-1079.733398,451.424561,946.786682,7.316666667
-1074.09021,450.299561,948.066895,7.325
-1068.448853,449.442749,949.24939,7.333333333
-1062.748291,449.328735,949.872681,7.341666667
-1056.738403,449.453552,950.170471,7.35
-1050.67627,450.15625,950.089783,7.358333333
-1044.607788,451.454834,949.662964,7.366666667
-1038.338989,453.101868,948.895813,7.375
-1032.000732,455.299347,947.862,7.383333333
-1025.404419,457.803192,946.38208,7.391666667
-1018.870239,460.8237,944.750244,7.4
-1012.341736,464.432343,942.757202,7.408333333
-1005.29895,468.174561,940.805786,7.416666667
-998.617737,472.486237,938.449829,7.425
-991.894287,477.184875,935.957581,7.433333333
-985.026062,482.497498,933.054565,7.441666667
-978.320801,487.987885,930.093384,7.45
-971.459534,493.877472,927.082031,7.458333333
-964.649536,500.09668,923.941406,7.466666667
-957.871277,506.862213,920.71106,7.475
-951.261963,513.697815,917.367554,7.483333333
-944.421753,520.964111,913.824341,7.491666667
-937.512512,528.789185,910.306152,7.5
-930.254456,536.596375,906.695312,7.508333333
-923.379395,544.708069,903.167053,7.516666667
-916.360291,553.122986,899.832764,7.525
-909.252441,561.712158,896.524658,7.533333333
-902.295349,570.532715,893.134521,7.541666667
-895.366455,579.956299,889.766479,7.55
-888.574646,589.364136,886.432007,7.558333333
-881.970581,599.093445,883.17041,7.566666667
-875.215759,609.187317,880.054382,7.575
-868.661804,619.476013,877.190002,7.583333333
-862.609314,629.815613,873.999207,7.591666667
-856.742493,640.533813,871.275635,7.6
-851.219177,651.285583,868.677246,7.608333333
-846.281799,661.985168,865.881165,7.616666667
-841.727173,672.75531,863.199646,7.625
-837.68988,683.562866,860.615479,7.633333333
-834.204956,693.887634,858.519226,7.641666667
-831.200317,704.019714,856.225525,7.65
-828.435486,714.694763,854.077881,7.658333333
-826.259216,724.544006,852.220642,7.666666667
-824.411926,733.738586,850.643066,7.675
-822.814026,743.101196,849.31665,7.683333333
-821.112305,752.025146,848.382141,7.691666667
-820.148743,760.288574,847.316284,7.7
-818.904419,768.646301,846.577026,7.708333333
-818.108765,776.437744,846.233521,7.716666667
-816.948975,783.938049,846.056641,7.725
-816.037842,790.772461,846.286072,7.733333333
-815.27124,797.368774,846.481323,7.741666667
-814.255859,803.858398,846.966797,7.75
-813.127014,809.675964,847.540649,7.758333333
-811.802673,815.004578,848.335632,7.766666667
-810.209961,820.459534,849.072998,7.775
-808.774231,825.381714,850.471741,7.783333333
-806.887146,829.746216,851.747437,7.791666667
-804.842102,834.228333,853.370483,7.8
-802.854858,838.08905,854.571716,7.808333333
-800.420959,841.914001,855.830566,7.816666667
-797.773804,845.251038,857.492371,7.825
-794.72467,848.505859,859.315674,7.833333333
-791.502258,851.290283,861.097778,7.841666667
-788.30188,854.036316,862.703186,7.85
-785.018738,856.571594,864.179993,7.858333333
-780.853271,859.200195,865.862122,7.866666667
-776.772034,861.517517,867.66095,7.875
-772.181946,864.114197,869.424316,7.883333333
-767.236694,866.700867,871.225708,7.891666667
-761.971313,869.370178,873.047119,7.9
-756.36853,872.046631,874.766724,7.908333333
-750.502502,875.000305,876.359497,7.916666667
-744.24707,878.311462,877.838013,7.925
-737.773621,881.838806,879.347107,7.933333333
-731.008179,885.721313,881.047546,7.941666667
-723.992004,889.772705,882.331177,7.95
-716.673218,894.368042,883.312195,7.958333333
-708.891541,899.449768,884.426697,7.966666667
-700.972961,904.646301,885.289062,7.975
-693.110291,910.221252,886.037415,7.983333333
-684.902222,916.534485,886.74707,7.991666667
-676.466248,922.860596,887.229675,8
-668.250183,929.477478,887.43866,8.008333333
-659.569519,936.828674,887.265564,8.016666667
-650.845459,944.463318,887.142151,8.025
-642.002075,952.59491,886.732361,8.033333333
-633.236206,961.004333,886.019897,8.041666667
-624.07843,970.170715,885.479614,8.05
-614.930603,979.318726,884.464661,8.058333333
-605.809448,989.257935,883.157471,8.066666667
-596.263733,999.663391,881.805847,8.075
-587.054504,1010.479553,880.346069,8.083333333
-577.53772,1021.98877,878.794861,8.091666667
-568.11145,1034.163086,876.929077,8.1
-559.002869,1047.036377,875.049744,8.108333333
-549.211853,1060.05249,873.032104,8.116666667
-539.765686,1074.067871,870.957031,8.125
-530.385437,1088.494873,869.006409,8.133333333
-520.847473,1103.726929,867.118225,8.141666667
-511.427338,1119.611206,865.439697,8.15
-502.095093,1136.214233,863.909424,8.158333333
-492.830811,1153.501465,862.342285,8.166666667
-483.527863,1171.701782,860.994202,8.175
-474.305725,1190.430786,859.826416,8.183333333
-465.449554,1209.759644,858.660278,8.191666667
-456.506073,1229.564575,857.670898,8.2
-447.956696,1250.213501,856.621948,8.208333333
-439.559479,1271.549561,855.649963,8.216666667
-431.093353,1292.913574,854.965881,8.225
-423.181213,1315.006226,854.466003,8.233333333
-415.726837,1337.721436,854.144165,8.241666667
-408.225281,1360.1521,854.265564,8.25
-401.539276,1383.602661,854.236572,8.258333333
-394.81311,1407.104492,854.671997,8.266666667
-388.402252,1430.459839,855.564392,8.275
-382.664337,1454.249634,856.48822,8.283333333
-377.493744,1478.686035,857.618835,8.291666667
-372.57016,1502.745972,859.378235,8.3
-368.151093,1526.972168,861.496399,8.308333333
-364.087799,1551.262573,863.862915,8.316666667
-360.573151,1575.396362,866.520203,8.325
-357.478058,1599.299072,869.56189,8.333333333
-355.050812,1623.163086,872.793823,8.341666667
-352.949188,1646.765137,876.320496,8.35
