X,Y,Z
-587.013611,3510.290283,957.355469
-587.010132,3510.27832,956.996948
-587.001099,3510.233887,956.660156
-586.987305,3510.156494,956.345337
-586.970276,3510.045898,956.053101
-586.950867,3509.90332,955.783691
-586.930359,3509.72876,955.53717
-586.909729,3509.523193,955.313782
-586.889954,3509.288086,955.113342
-586.87207,3509.024902,954.935608
-586.856567,3508.734619,954.780212
-586.844177,3508.419922,954.646606
-586.835571,3508.082031,954.53418
-586.831116,3507.7229,954.442017
-586.83136,3507.34375,954.369263
-586.836609,3506.945801,954.31488
-586.847473,3506.53125,954.27771
-586.86438,3506.100098,954.256592
-586.887695,3505.653564,954.250305
-586.917969,3505.192139,954.257507
-586.955811,3504.715332,954.277039
-587.001587,3504.224121,954.307556
-587.055847,3503.717041,954.347839
-587.119324,3503.193848,954.396606
-587.192505,3502.653564,954.452698
-587.275879,3502.095459,954.514893
-587.370178,3501.518066,954.582275
-587.475891,3500.920654,954.653564
-587.593933,3500.302002,954.727905
-587.724731,3499.661377,954.804321
-587.86908,3498.998047,954.881958
-588.027649,3498.310791,954.960022
-588.201172,3497.599609,955.038086
-588.390137,3496.86377,955.115295
-588.595276,3496.104004,955.191406
-588.816956,3495.319824,955.26593
-589.055542,3494.511719,955.338501
-589.311218,3493.679688,955.408997
-589.583984,3492.824707,955.477173
-589.873596,3491.947021,955.542786
-590.179321,3491.046143,955.605896
-590.500488,3490.123291,955.666199
-590.835571,3489.177734,955.723267
-591.183289,3488.209473,955.7771
-591.541687,3487.217773,955.827026
-591.908569,3486.20166,955.872681
-592.281555,3485.160645,955.913513
-592.657959,3484.092529,955.948853
-593.034973,3482.99585,955.978027
-593.409729,3481.868408,956.000183
-593.779175,3480.708252,956.014771
-594.140381,3479.512451,956.020935
-594.490784,3478.277832,956.018127
-594.827576,3477.002197,956.005798
-595.148682,3475.681396,955.983398
-595.452271,3474.312744,955.950745
-595.736633,3472.892822,955.907593
-596.000854,3471.418457,955.854065
-596.244202,3469.886475,955.790161
-596.466675,3468.294434,955.716248
-596.668274,3466.63916,955.63269
-596.849731,3464.918701,955.539856
-597.01178,3463.130371,955.438477
-597.155518,3461.273438,955.328979
-597.281738,3459.345215,955.211853
-597.391785,3457.345459,955.087769
-597.486633,3455.272949,954.957092
-597.567139,3453.127197,954.820312
-597.634338,3450.907715,954.677856
-597.688538,3448.614014,954.53009
-597.730469,3446.24707,954.377441
-597.760254,3443.805664,954.219849
-597.778198,3441.289795,954.057861
-597.784485,3438.700195,953.891418
-597.778931,3436.0354,953.720703
-597.761597,3433.29541,953.545715
-597.732544,3430.479736,953.366394
-597.691833,3427.586914,953.182617
-597.639648,3424.616211,952.994324
-597.576111,3421.566162,952.80127
-597.501465,3418.435791,952.603333
-597.416138,3415.2229,952.400024
-597.320557,3411.925781,952.191223
-597.215149,3408.542725,951.976624
-597.100342,3405.071777,951.75592
-596.976257,3401.510986,951.529175
-596.843445,3397.858643,951.296204
-596.701721,3394.112793,951.056946
-596.55127,3390.271484,950.811584
-596.391541,3386.333496,950.560364
-596.22229,3382.297119,950.303955
-596.042603,3378.160889,950.042908
-595.851868,3373.925049,949.778198
-595.648987,3369.587646,949.510986
-595.433105,3365.148926,949.242737
-595.203186,3360.608887,948.975281
-594.958008,3355.967041,948.710632
-594.69696,3351.224121,948.451111
-594.419006,3346.380859,948.199219
-594.123413,3341.437256,947.957703
-593.809875,3336.394531,947.729553
-593.477905,3331.252686,947.517578
-593.127197,3326.011963,947.324951
-592.757324,3320.672852,947.154419
-592.368286,3315.235352,947.008789
-591.959534,3309.699219,946.890503
-591.530823,3304.064209,946.801758
-591.081177,3298.330078,946.744385
-590.609985,3292.495361,946.719604
-590.115723,3286.559814,946.728149
-589.597107,3280.522461,946.77063
-589.052429,3274.382812,946.84668
-588.479614,3268.139893,946.955811
-587.876709,3261.793701,947.097107
-587.241699,3255.343506,947.269409
-586.572632,3248.789551,947.471191
-585.86792,3242.132324,947.700989
-585.126465,3235.372559,947.957153
-584.347412,3228.510742,948.238342
-583.530884,3221.548828,948.543091
-582.67749,3214.488037,948.870239
-581.788452,3207.330078,949.21875
-580.865784,3200.077148,949.58783
-579.911926,3192.731934,949.976868
-578.929688,3185.296387,950.385254
-577.922119,3177.773438,950.812622
-576.892334,3170.166504,951.258606
-575.843201,3162.477539,951.722473
-574.777527,3154.709961,952.203857
-573.697388,3146.867676,952.701904
-572.604614,3138.953613,953.215881
-571.5,3130.97168,953.744812
-570.38446,3122.925537,954.287415
-569.257812,3114.819092,954.842407
-568.119873,3106.65625,955.408447
-566.970215,3098.442139,955.98407
-565.808472,3090.180176,956.56781
-564.63446,3081.874268,957.158386
-563.448242,3073.529541,957.754395
-562.250732,3065.148193,958.354858
-561.043396,3056.734131,958.958679
-559.82843,3048.289307,959.565063
-558.608948,3039.815918,960.173401
-557.388916,3031.314453,960.783325
-556.172668,3022.784912,961.394287
-554.965454,3014.227051,962.006348
-553.7724,3005.63916,962.619263
-552.598999,2997.017822,963.233032
-551.450684,2988.360596,963.847778
-550.332214,2979.66333,964.463562
-549.247803,2970.921875,965.080505
-548.201233,2962.131836,965.698669
-547.194946,2953.288086,966.318237
-546.230591,2944.385742,966.939392
-545.308899,2935.421143,967.562256
-544.429321,2926.389648,968.186951
-543.590698,2917.287598,968.813782
-542.791199,2908.110352,969.44281
-542.028259,2898.855713,970.074341
-541.299011,2889.519775,970.708496
-540.600403,2880.099609,971.345398
-539.92981,2870.592285,971.985535
-539.284546,2860.995117,972.628723
-538.66217,2851.303955,973.275085
