PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Unnamed: 11,time_seconds,Acc_Z_derivative
267,2980810451,14.2677640914917,-87.92302703857422,-158.2002410888672,9.833710670471191,-0.0669084414839744,0.245784729719162,1.064771056175232,-2.370290279388428,0.4609153568744659, ,2.225,1.453578472137453
268,2980818784,14.29429817199707,-87.9231185913086,-158.22259521484375,9.794672966003418,-0.1001297682523727,0.2192832678556442,1.075272798538208,-2.250389814376831,0.4296915829181671, ,2.2333333333333334,-1.4025485515594553
269,2980827117,14.243427276611328,-87.92472839355469,-158.16751098632812,9.8235502243042,-0.0918458700180053,0.2224089205265045,1.167356014251709,-2.1937055587768555,0.4997977614402771, ,2.2416666666666667,0.34552931785583496
270,2980835450,14.275943756103516,-87.92491149902344,-158.19631958007812,9.821084022521973,-0.0838562175631523,0.2250420898199081,1.0317797660827637,-2.308662176132202,0.4143230617046356, ,2.25,-0.830586254596712
271,2980843783,14.230667114257812,-87.92774200439453,-158.1472930908203,9.80039405822754,-0.0851382613182067,0.208565816283226,1.103883981704712,-2.29465126991272,0.499772161245346, ,2.2583333333333333,-1.112136840820316
272,2980852116,14.261241912841797,-87.92821502685547,-158.17373657226562,9.821131706237791,-0.090291641652584,0.2065064758062362,1.070969581604004,-2.2877867221832275,0.4208803474903106, ,2.2666666666666666,4.271495640277873
273,2980860449,14.224034309387209,-87.93095397949219,-158.1328582763672,9.798287391662598,-0.069591537117958,0.279757410287857,1.0864661931991575,-2.3333287239074707,0.4727747142314911, ,2.275,0.5058887600898796
274,2980868782,14.244330406188965,-87.93199920654297,-158.14878845214844,9.80516529083252,-0.0973288416862487,0.2149379551410675,1.1037559509277344,-2.344547748565674,0.4823545217514038, ,2.283333333333333,-5.119582414627089
275,2980877115,14.205538749694824,-87.93511962890625,-158.10638427734375,9.829954147338867,-0.0866160839796066,0.1944310367107391,1.0909743309020996,-2.370443820953369,0.4886299669742584, ,2.2916666666666665,0.10819852352141979
276,2980885448,14.198898315429688,-87.93540954589844,-158.09523010253906,9.8214111328125,-0.0619695670902729,0.2167412638664245,1.1219931840896606,-2.2696261405944824,0.5841711163520813, ,2.3,2.1326467394828885
277,2980893781,14.11079216003418,-87.93787384033203,-158.00340270996094,9.797778129577637,-0.0905139073729515,0.2299751490354538,1.093638300895691,-2.264016628265381,0.6824016571044922, ,2.308333333333333,-0.3589823842048627
278,2980902114,14.09764289855957,-87.93930053710938,-157.9855499267578,9.815757751464844,-0.087081141769886,0.2107582241296768,1.1390008926391602,-2.3543577194213867,0.6340675354003906, ,2.3166666666666664,-1.5267241001129221
279,2980910447,14.042296409606934,-87.94253540039062,-157.9261932373047,9.811772346496582,-0.0864020735025405,0.2045297473669052,1.1367982625961304,-2.325721502304077,0.5521532297134399, ,2.325,3.4501370787621983
280,2980918780,14.036057472229004,-87.94367218017578,-157.91537475585938,9.787016868591309,-0.1024350821971893,0.268260508775711,1.1247081756591797,-2.338758707046509,0.5986686944961548, ,2.3333333333333335,-1.5260356664657646
281,2980927113,13.973962783813477,-87.94757843017578,-157.84902954101562,9.790803909301758,-0.073650062084198,0.1790958195924759,1.156546711921692,-2.404766798019409,0.603509783744812, ,2.341666666666667,-3.028783500194562
282,2980935446,13.963252067565918,-87.94786834716797,-157.83462524414062,9.839214324951172,-0.0783639252185821,0.2177807837724685,1.021764636039734,-2.25789475440979,0.594493567943573, ,2.35,2.0826208591461253
283,2980943779,13.93179988861084,-87.95005798339844,-157.79901123046875,9.779379844665527,-0.1032756641507148,0.2138061672449112,1.1571359634399414,-2.220472574234009,0.4211876988410949, ,2.3583333333333334,0.8669275045394969
284,2980952112,13.954768180847168,-87.9505386352539,-157.8175048828125,9.80863094329834,-0.0783816426992416,0.2322295755147934,1.107982158660889,-2.320496082305908,0.464987963438034, ,2.3666666666666667,-0.852994322776798
285,2980960445,13.92385482788086,-87.95263671875,-157.78262329101562,9.775094032287598,-0.1043756455183029,0.1995895951986313,1.1500918865203855,-2.258176565170288,0.4266434907913208, ,2.375,0.2406209707260114
286,2980968778,13.959844589233398,-87.95225524902344,-157.81405639648438,9.85218620300293,-0.0896734595298767,0.2362399250268936,1.1227105855941772,-2.22533917427063,0.3847642540931701, ,2.3833333333333333,4.011282026767741
287,2980977111,13.922741889953612,-87.9535903930664,-157.77340698242188,9.793503761291504,-0.0739707127213478,0.2664442956447601,1.0779623985290527,-2.1255462169647217,0.4201118648052215, ,2.3916666666666666,-0.18476843833923517
288,2980985444,13.947858810424805,-87.95378112792969,-157.79400634765625,9.82864475250244,-0.0907169058918953,0.233160451054573,1.108494520187378,-2.276541948318481,0.4445222616195678, ,2.4,-2.285077571868902
289,2980993777,13.900726318359377,-87.95646667480469,-157.7436065673828,9.769145965576172,-0.1031466796994209,0.2283596694469452,1.0635926723480225,-2.292550802230835,0.5038960576057434, ,2.408333333333333,1.8697187304496872
290,2981002110,13.939244270324709,-87.9562759399414,-157.77748107910156,9.817062377929688,-0.0836841017007827,0.264322429895401,1.123709201812744,-2.236378669738769,0.3766957521438598, ,2.4166666666666665,-1.2760296463966405
291,2981010443,13.940072059631348,-87.95828247070312,-157.77427673339844,9.81101131439209,-0.0780095383524894,0.2070925086736679,1.1408195495605469,-2.2854299545288086,0.2956523001194, ,2.425,-2.002898454666145
292,2981018776,13.983141899108888,-87.95799255371094,-157.8137969970703,9.828103065490724,-0.0925504490733146,0.2309407889842987,1.013593673706055,-2.226670980453491,0.3489042818546295, ,2.433333333333333,1.435265243053438
293,2981027109,13.95748519897461,-87.96039581298828,-157.78517150878906,9.827364921569824,-0.0759888365864753,0.2310135960578918,1.019664287567139,-2.3218793869018555,0.4179603159427643, ,2.4416666666666664,0.3758016228675558
294,2981035442,13.961504936218262,-87.96029663085938,-157.7854461669922,9.849610328674316,-0.1011571362614631,0.2372041493654251,1.0146182775497437,-2.193935871124268,0.5138599872589111, ,2.45,0.66435813903807
295,2981043775,13.895194053649902,-87.96163940429688,-157.71510314941406,9.796650886535645,-0.0873859375715255,0.2420862317085266,1.1467877626419067,-2.1286966800689697,0.5540231466293335, ,2.4583333333333335,-0.5957221984863335
296,2981052108,13.891921997070312,-87.96231079101562,-157.70721435546875,9.813515663146973,-0.0520930811762809,0.2272754460573196,1.123197078704834,-2.310019969940185,0.5790226459503174, ,2.466666666666667,-1.2074643373489415
297,2981060441,13.823175430297852,-87.96548461914062,-157.6342010498047,9.813798904418944,-0.0782462880015373,0.2219618260860443,1.1653069257736206,-2.3187029361724854,0.6100926995277405, ,2.475,-2.2660911083221524
298,2981068774,13.81723976135254,-87.96683502197266,-157.62271118164062,9.819530487060549,-0.0963539630174636,0.1895072609186172,1.2433022260665894,-2.3709816932678223,0.6098877787590027, ,2.4833333333333334,-1.7790609598159879
299,2981077107,13.764639854431152,-87.96904754638672,-157.56561279296875,9.810770988464355,-0.0560889989137649,0.1923108100891113,1.1948399543762207,-2.276695728302002,0.5319435596466064, ,2.4916666666666667,3.3819678425788986
300,2981085440,13.742594718933104,-87.96875762939453,-157.53868103027344,9.833015441894531,-0.0858929082751274,0.2458733916282653,1.1630016565322876,-2.1651203632354736,0.6251794695854187, ,2.5,2.19099372625352
301,2981093773,13.683448791503906,-87.97049713134766,-157.4750213623047,9.812162399291992,-0.0980335548520088,0.2288273721933365,1.1882059574127195,-2.159843683242798,0.5314825773239136, ,2.5083333333333333,2.0572006702423202
302,2981102106,13.700342178344728,-87.96952819824219,-157.4871368408203,9.824029922485352,-0.0937416851520538,0.2801600694656372,1.150194525718689,-2.120551347732544,0.4438562989234924, ,2.5166666666666666,-1.6728338599205106
303,2981110439,13.643425941467283,-87.97049713134766,-157.42666625976562,9.815744400024414,-0.090842455625534,0.2009468078613281,1.0813690423965454,-2.114275932312012,0.5063549876213074, ,2.525,-4.722682535648362
304,2981118772,13.652779579162598,-87.9697265625,-157.4316864013672,9.808189392089844,-0.0921283215284347,0.2014486938714981,1.0980437994003296,-2.1285431385040283,0.4779232442378998, ,2.533333333333333,1.8209829926490855
305,2981127105,13.60093879699707,-87.97020721435547,-157.37515258789062,9.82603359222412,-0.0988363400101661,0.2312965244054794,1.203702449798584,-2.040839672088623,0.4717245697975158, ,2.5416666666666665,3.979413807392133
306,2981135438,13.631757736206056,-87.9691390991211,-157.40191650390625,9.82520580291748,-0.0813941285014152,0.2677722573280334,1.0619021654129028,-2.1181180477142334,0.3794620931148529, ,2.55,-1.7208373546600377
307,2981143771,13.583016395568848,-87.97000885009766,-157.3502655029297,9.816511154174805,-0.0708628147840499,0.2026159018278122,1.0190495252609253,-2.1217808723449707,0.4712634682655334, ,2.558333333333333,-2.670898139476787
308,2981152104,13.561574935913086,-87.96943664550781,-157.32395935058594,9.7858247756958,-0.0924602076411247,0.2232572883367538,1.1481451988220217,-2.1093578338623047,0.6105537414550781, ,2.5666666666666664,1.857078373432147
309,2981160437,13.488205909729004,-87.9714584350586,-157.2463836669922,9.78097152709961,-0.0817953869700431,0.2335672080516815,1.166254639625549,-2.175007104873657,0.596440315246582, ,2.575,-0.3692275285721571
310,2981168770,13.430502891540527,-87.97135925292969,-157.18321228027344,9.88520336151123,-0.0890730842947959,0.2171034961938858,1.222324013710022,-2.178541898727417,0.7873687148094177, ,2.5833333333333335,0.83729088306427
311,2981177103,13.333294868469238,-87.97135925292969,-157.08157348632812,9.795305252075195,-0.1009937152266502,0.2475220561027526,1.159671664237976,-1.9512667655944824,0.6487700939178467, ,2.591666666666667,1.5009149909019524
312,2981185436,13.323897361755373,-87.9716567993164,-157.06735229492188,9.77475357055664,-0.0913803875446319,0.2421187460422516,1.1701735258102417,-2.254718780517578,0.5917784571647644, ,2.6,0.10764241218567072
313,2981193769,13.248870849609377,-87.97445678710938,-156.98794555664062,9.771685600280762,-0.1034719794988632,0.2493160963058471,1.1670998334884644,-2.3025918006896973,0.6336833834648132, ,2.6083333333333334,1.2676781415939349
314,2981202102,13.239442825317385,-87.97415924072266,-156.97360229492188,9.885777473449709,-0.0712127983570098,0.2632467150688171,1.1710954904556274,-2.1725738048553467,0.5738741159439087, ,2.6166666666666667,-1.8605402112007212
315,2981210435,13.181930541992188,-87.97686767578125,-156.9122314453125,9.784558296203612,-0.1033326387405395,0.2183070927858352,1.098658561706543,-2.2405025959014893,0.5404987335205078, ,2.625,-1.8018320202827525
316,2981218768,13.196858406066896,-87.97715759277344,-156.92242431640625,9.74903964996338,-0.0953496992588043,0.233216181397438,1.1493747234344482,-2.282407522201538,0.4921391010284424, ,2.6333333333333333,1.6101711988449168
317,2981227101,13.14626407623291,-87.98015594482422,-156.86814880371094,9.77527141571045,-0.0860761404037475,0.2451432794332504,1.0806773900985718,-2.350310802459717,0.5359394550323486, ,2.6416666666666666,-2.5581380724906975
318,2981235434,13.146220207214355,-87.97987365722656,-156.863525390625,9.89346408843994,-0.0942632034420967,0.1905805468559265,1.131829023361206,-2.212301731109619,0.5400377511978149, ,2.65,-0.7628452777862602
319,2981243767,13.08803367614746,-87.9817123413086,-156.80140686035156,9.8073148727417,-0.0575201362371444,0.2324291914701461,1.1146419048309326,-2.222700834274292,0.5400377511978149, ,2.658333333333333,4.359192252159135
320,2981252100,13.110040664672852,-87.98258209228516,-156.81858825683594,9.743972778320312,-0.1083963215351104,0.2632337510585785,1.1535755395889282,-2.340398073196411,0.4755154252052307, ,2.6666666666666665,1.6109070181846725
321,2981260433,13.074448585510254,-87.98666381835938,-156.77813720703125,9.852779388427734,-0.0788378193974495,0.2592776417732239,1.223476767539978,-2.4719274044036865,0.5040754079818726, ,2.675,-2.7910450100898885
322,2981268766,13.10304069519043,-87.98783111572266,-156.80191040039062,9.866236686706545,-0.093606449663639,0.2167163342237472,1.1682525873184204,-2.3991830348968506,0.4616838097572326, ,2.683333333333333,-4.7473096847534375
323,2981277099,13.068591117858888,-87.99075317382812,-156.76254272460938,9.745112419128418,-0.0704383999109268,0.1801558136940002,1.2236560583114624,-2.3521296977996826,0.4721856713294983, ,2.6916666666666664,-0.2209818363191829
324,2981285432,13.040616989135742,-87.9926986694336,-156.7289581298828,9.801958084106444,-0.0725790560245513,0.2130333036184311,1.2418934106826782,-2.4028971195220947,0.7079133987426758, ,2.7,3.0446496605871936
325,2981293765,12.975773811340332,-87.99581909179688,-156.65957641601562,9.844106674194336,-0.0710805505514144,0.2308999747037887,1.1946096420288086,-2.338784694671631,0.5990017056465149, ,2.7083333333333335,1.3845902681350726
326,2981302098,12.96217155456543,-87.99601745605469,-156.6414031982422,9.799732208251951,-0.0740162432193756,0.2361098080873489,1.1266037225723269,-2.231998920440674,0.6020241975784302, ,2.716666666666667,-1.0830044746398944
327,2981310431,12.877825736999512,-87.9980697631836,-156.55264282226562,9.777725219726562,-0.1008040830492973,0.2128499001264572,1.1813926696777344,-2.2329721450805664,0.6565057039260864, ,2.725,-2.676221430301677
328,2981318764,12.839982986450195,-87.99787902832031,-156.5092315673828,9.80460262298584,-0.0896318107843399,0.1915061175823211,1.243583917617798,-2.1773126125335693,0.6989485025405884, ,2.7333333333333334,2.6526573300361704
329,2981327097,12.75547218322754,-87.9985580444336,-156.42031860351562,9.848444938659668,-0.1022044345736503,0.2570608556270599,1.160158395767212,-2.055619239807129,0.6172903180122375, ,2.7416666666666667,2.1671444177627652
330,2981335430,12.747312545776367,-87.99797058105469,-156.4075469970703,9.796277046203612,-0.0803510919213295,0.2276251912117004,1.1359785795211792,-2.1301052570343018,0.5561234951019287, ,2.75,-1.2367147207260167
331,2981343763,12.678356170654297,-88.00061798095703,-156.3343505859375,9.817728996276855,-0.068009577691555,0.2364489436149597,1.1437908411026,-2.2745440006256104,0.5997701287269592, ,2.7583333333333333,-1.468107998371126
332,2981352096,12.687959671020508,-87.9997329711914,-156.3393096923828,9.790271759033203,-0.1143806129693985,0.2031567245721817,1.1378227472305298,-2.1517751216888428,0.4839938282966614, ,2.7666666666666666,1.0870796442031931
333,2981360429,12.650656700134276,-88.00188446044922,-156.29869079589844,9.85723876953125,-0.0861499533057212,0.2545669376850128,1.0453040599822998,-2.225313425064087,0.4489790797233581, ,2.775,2.2094777226448095
334,2981368762,12.654353141784668,-88.00159454345703,-156.29823303222656,9.754262924194336,-0.0717375501990318,0.2399813532829284,1.0666663646697998,-2.192629814147949,0.5173947811126709, ,2.783333333333333,-2.964987158775342
335,2981377095,12.590410232543944,-88.00315856933594,-156.23092651367188,9.808398246765137,-0.0780264511704444,0.2051504850387573,1.0748629570007324,-2.222265243530273,0.5638845562934875, ,2.7916666666666665,0.5457088351249748
336,2981385428,12.586017608642578,-88.00394439697266,-156.22219848632812,9.833147048950195,-0.0758610516786575,0.2490765005350113,1.0802931785583496,-2.285046100616455,0.5731569528579712, ,2.8,0.5936104059219378
337,2981393761,12.51390266418457,-88.005126953125,-156.14566040039062,9.810279846191406,-0.0891363769769668,0.2150439918041229,1.1864899396896362,-2.1250596046447754,0.5790994763374329, ,2.808333333333333,-1.7495584487915092
338,2981402094,12.527796745300291,-88.00473022460938,-156.15428161621094,9.81917953491211,-0.0691340267658233,0.2199171930551529,1.20367693901062,-2.1899914741516118,0.478640466928482, ,2.8166666666666664,0.5393645167350698
339,2981410427,12.453676223754885,-88.00727844238281,-156.0764617919922,9.797933578491213,-0.1008690223097801,0.2240334004163742,1.0838278532028198,-2.249262809753418,0.6120649576187134, ,2.825,0.4014417529105945
340,2981418760,12.421793937683104,-88.00767517089844,-156.0399169921875,9.8193359375,-0.0777609422802925,0.2266078889369964,1.1320083141326904,-2.248417615890503,0.6831700801849365, ,2.8333333333333335,1.3356167078018206
341,2981427093,12.35704231262207,-88.0101318359375,-155.97195434570312,9.79376983642578,-0.0702731013298034,0.2462936788797378,1.022405028343201,-2.259354829788208,0.574207067489624, ,2.841666666666667,-1.7843735218048131
342,2981435426,12.347695350646973,-88.00983428955078,-155.95823669433594,9.808890342712402,-0.080017015337944,0.1968683302402496,1.099836826324463,-2.2011590003967285,0.5759744644165039, ,2.85,-1.6107389330863988
343,2981443759,12.252684593200684,-88.01160430908203,-155.85916137695312,9.79630184173584,-0.0989142432808876,0.2194480299949646,1.1495285034179688,-2.237557172775269,0.7021758556365967, ,2.8583333333333334,1.9490012526512235
344,2981452092,12.20666790008545,-88.01160430908203,-155.80897521972656,9.827068328857422,-0.0945713445544242,0.2293516844511032,1.0618510246276855,-2.143681049346924,0.7171857953071594, ,2.8666666666666667,2.0044541358947825
345,2981460425,12.156253814697266,-88.013671875,-155.7550048828125,9.802811622619627,-0.0813283547759056,0.2528555989265442,1.067742109298706,-2.251312017440796,0.5122718811035156, ,2.875,-0.20416617393494008
346,2981468758,12.168503761291504,-88.01318359375,-155.7626953125,9.80616283416748,-0.0990176871418953,0.2259489148855209,1.1168959140777588,-2.16611909866333,0.4771292209625244, ,2.8833333333333333,-1.4809468388557487
347,2981477091,12.126900672912598,-88.01583862304688,-155.71690368652344,9.832576751708984,-0.0983666628599166,0.2281731516122818,1.1415879726409912,-2.288094043731689,0.484659731388092, ,2.8916666666666666,-0.6624045968055743
348,2981485424,12.1384859085083,-88.01436614990234,-155.72463989257812,9.818530082702637,-0.0978551134467125,0.2149088382720947,1.0458165407180786,-2.079876184463501,0.4591735601425171, ,2.9,0.43462246656417847
349,2981493757,12.091859817504885,-88.01594543457031,-155.673583984375,9.820341110229492,-0.0729259252548217,0.2354168593883514,1.161823272705078,-2.202465772628784,0.4900387525558471, ,2.908333333333333,1.1051774024963432
350,2981502090,12.123517990112305,-88.01554870605469,-155.70050048828125,9.78052806854248,-0.0733196139335632,0.2333284616470337,1.147760987281799,-2.175006866455078,0.3974432349205017, ,2.9166666666666665,-0.9797447919845617
351,2981510423,12.042110443115234,-88.01673126220703,-155.61502075195312,9.846330642700195,-0.0625660121440887,0.2190877795219421,1.13620924949646,-2.134050130844116,0.6219520568847656, ,2.925,-1.2486281991005015
352,2981518756,12.040746688842772,-88.01673126220703,-155.60877990722656,9.770359992980955,-0.0854977220296859,0.2125179916620254,1.1762185096740725,-2.242039680480957,0.5531265735626221, ,2.933333333333333,3.002899289131175
353,2981527089,11.949639320373535,-88.01909637451172,-155.51283264160156,9.791351318359377,-0.0839603170752525,0.2691361010074615,1.2029597759246826,-2.2343552112579346,0.6863461136817932, ,2.9416666666666664,2.5618037581445456
354,2981535422,11.92888641357422,-88.0186996459961,-155.48745727539062,9.822482109069824,-0.1000191867351532,0.2552147209644317,1.1376689672470093,-2.1575381755828857,0.6165986061096191, ,2.95,-3.8876026868820457
355,2981543755,11.844090461730955,-88.02088165283203,-155.39772033691406,9.835798263549805,-0.0861585736274719,0.2043427228927612,1.236463189125061,-2.237813234329224,0.6612699031829834, ,2.9583333333333335,-2.4845346808433604
356,2981552088,11.816864013671877,-88.02117156982422,-155.36557006835938,9.811723709106444,-0.0806299075484275,0.2138058096170425,1.185977578163147,-2.2782070636749268,0.6709265112876892, ,2.966666666666667,1.7185020446777397
357,2981560421,11.72757053375244,-88.02375030517578,-155.27243041992188,9.80034637451172,-0.0936345905065536,0.2329844236373901,1.095328688621521,-2.238812208175659,0.6734879016876221, ,2.975,-0.19901365041732788
358,2981568754,11.741415023803713,-88.02335357666016,-155.281005859375,9.799214363098145,-0.1020650863647461,0.2104889154434204,1.2092609405517578,-2.205103874206543,0.4834558963775635, ,2.9833333333333334,-1.8114039301872307
359,2981577087,11.687973022460938,-88.02523803710938,-155.22360229492188,9.831634521484377,-0.1073899492621421,0.2027943581342697,1.1165372133255005,-2.210841655731201,0.5179582238197327, ,2.9916666666666667,0.741175711154936
360,2981585420,11.708654403686523,-88.02454376220703,-155.23959350585938,9.805991172790527,-0.0954836383461952,0.2228418439626693,1.135901689529419,-2.15226149559021,0.4399884939193725, ,3.0,1.1400040984153783
361,2981593753,11.644646644592283,-88.02603149414062,-155.17100524902344,9.827584266662598,-0.0917410030961036,0.2217944264411926,1.1976321935653689,-2.196779489517212,0.5628344416618347, ,3.0083333333333333,-0.5588588118553144
362,2981602086,11.632525444030762,-88.02543640136719,-155.15382385253906,9.796937942504885,-0.0833592191338539,0.2135275304317474,1.1784982681274414,-2.156949520111084,0.5818914175033569, ,3.0166666666666666,0.18225073814392267
363,2981610419,11.557561874389648,-88.02682495117188,-155.07510375976562,9.828170776367188,-0.0928077474236488,0.2248319387435913,1.0832901000976562,-2.1198086738586426,0.5903953313827515, ,3.025,-0.7717591524124181
364,2981618752,11.55520248413086,-88.02603149414062,-155.06781005859375,9.766173362731934,-0.097048707306385,0.2006648778915405,1.1643078327178955,-2.1462936401367188,0.5360163450241089, ,3.033333333333333,-0.08284449577332076
365,2981627085,11.50683879852295,-88.02840423583984,-155.0151824951172,9.840972900390623,-0.0912565141916275,0.2234511971473693,1.1634113788604736,-2.304743528366089,0.5193414688110352, ,3.0416666666666665,0.8879819512367249
366,2981635418,11.506271362304688,-88.02742004394531,-155.00955200195312,9.796504974365234,-0.0663637220859527,0.2154645770788192,1.1737594604492188,-2.0944244861602783,0.5198280811309814, ,3.05,0.7175356149673515
367,2981643751,11.402042388916016,-88.02880096435547,-154.9016876220703,9.803421974182127,-0.0954615995287895,0.2354101240634918,1.0767072439193726,-2.112534284591675,0.7130874991416931, ,3.058333333333333,1.4452081918716537
368,2981652084,11.377503395080566,-88.02920532226562,-154.8727569580078,9.803265571594238,-0.0884077399969101,0.23955138027668,1.0968400239944458,-2.2213692665100098,0.6426227688789368, ,3.0666666666666664,-0.5937811732291447
369,2981660417,11.333250045776367,-88.0302963256836,-154.82489013671875,9.824252128601074,-0.1008508130908012,0.2255137711763382,1.097480297088623,-2.222982406616211,0.4830972552299499, ,3.075,-2.276276350021341
370,2981668750,11.32557773590088,-88.02960205078125,-154.8133544921875,9.784801483154297,-0.100575141608715,0.2016134411096573,1.0369539260864258,-2.1521849632263184,0.5571480393409729, ,3.0833333333333335,-0.8080941438674962
371,2981677083,11.26711368560791,-88.03099060058594,-154.75115966796875,9.837812423706056,-0.0833177044987678,0.2120455354452133,1.0841608047485352,-2.1231894493103027,0.5220308899879456, ,3.091666666666667,2.160463035106666
372,2981685416,11.234814643859863,-88.03128814697266,-154.7146759033203,9.784762382507324,-0.0747231543064117,0.2376211583614349,1.072839379310608,-2.224493741989136,0.6768177151679993, ,3.1,2.2770318388938975
373,2981693749,11.181406021118164,-88.03268432617188,-154.6575927734375,9.844426155090332,-0.0933893471956253,0.2499960660934448,1.093023419380188,-2.2300267219543457,0.5216211080551147, ,3.1083333333333334,-1.9721058011055081
374,2981702082,11.165345191955566,-88.03199005126953,-154.63746643066406,9.799829483032228,-0.0927485451102256,0.2047527283430099,1.046431064605713,-2.1039018630981445,0.581993818283081, ,3.1166666666666667,-0.7414251565933281
375,2981710415,11.108809471130373,-88.0329818725586,-154.57806396484375,9.825721740722656,-0.0908135622739791,0.2376389801502227,0.9836507439613342,-2.113789319992065,0.511016845703125, ,3.125,1.2130013108253515
376,2981718748,11.101917266845703,-88.03248596191406,-154.56678771972656,9.802921295166016,-0.1006260067224502,0.2249694168567657,1.102372646331787,-2.173316717147827,0.5592484474182129, ,3.1333333333333333,-1.149008274078371
377,2981727081,11.05677604675293,-88.03388214111328,-154.51776123046875,9.828794479370115,-0.0858978256583213,0.2184888422489166,1.1111327409744265,-2.20464301109314,0.4851976931095123, ,3.1416666666666666,0.8537489175796544
378,2981735414,11.072150230407717,-88.0331802368164,-154.52850341796875,9.770700454711914,-0.0953103750944137,0.2391985654830932,1.127500057220459,-2.1520822048187256,0.4627339541912079, ,3.15,-0.6178325414657593
379,2981743747,11.016345977783203,-88.03397369384766,-154.46800231933594,9.827024459838867,-0.0954015627503395,0.2081916332244873,1.1951731443405151,-2.054722785949707,0.5031532645225525, ,3.158333333333333,-1.0327318310737663
380,2981752080,11.028066635131836,-88.03337860107422,-154.47491455078125,9.822612762451172,-0.1000842005014419,0.2219863682985305,1.1462242603302002,-2.1668875217437744,0.4831997752189636, ,3.1666666666666665,2.6849663257598966
381,2981760413,10.989583015441896,-88.03466796875,-154.4325408935547,9.80111598968506,-0.1020907461643219,0.2529410719871521,1.097352147102356,-2.1790287494659424,0.45256507396698, ,3.175,1.5459787845611643
382,2981768746,11.02931022644043,-88.03497314453125,-154.4683837890625,9.803184509277344,-0.087708793580532,0.2477526813745498,1.0492743253707886,-2.293498516082764,0.386890172958374, ,3.183333333333333,-0.4420432448387164
383,2981777079,10.972322463989258,-88.03546905517578,-154.4082794189453,9.802861213684082,-0.1006973162293434,0.2455736845731735,1.0206888914108276,-2.09488582611084,0.5114266276359558, ,3.1916666666666664,-1.0576871037482523
384,2981785412,10.961180686950684,-88.03536987304688,-154.39306640625,9.833559036254885,-0.0715180113911628,0.2301245629787445,1.0531678199768066,-2.2170658111572266,0.5844528079032898, ,3.2,-1.5232676267623368
385,2981793745,10.922118186950684,-88.03666687011719,-154.3504638671875,9.787273406982422,-0.0958023369312286,0.2201858907938003,1.0681777000427246,-2.1702942848205566,0.4523090124130249, ,3.2083333333333335,-0.29868900775910134
386,2981802078,10.919471740722656,-88.0369644165039,-154.3436737060547,9.835968017578123,-0.0777501836419105,0.2251464128494262,1.069868087768555,-2.256767749786377,0.5569686889648438, ,3.216666666666667,2.029108107090005
387,2981810411,10.873472213745115,-88.03885650634766,-154.29335021972656,9.804984092712402,-0.0785884037613868,0.2540043592453003,1.1468133926391602,-2.2474186420440674,0.5002588629722595, ,3.225,-0.8081352710723895
388,2981818744,10.883480072021484,-88.03985595703125,-154.29833984375,9.80178928375244,-0.0659498125314712,0.2116774916648864,1.1753475666046145,-2.363271951675415,0.5297408103942871, ,3.2333333333333334,-2.189749181270612
389,2981827077,10.82361888885498,-88.04185485839844,-154.23471069335938,9.818347930908203,-0.0981219261884689,0.2175085395574569,1.087132215499878,-2.229693651199341,0.5508213639259338, ,3.2416666666666667,1.4082804322242826
390,2981835410,10.832091331481934,-88.04216003417969,-154.23826599121094,9.821683883666992,-0.087804839015007,0.2351488322019577,1.1697381734848022,-2.273647785186768,0.5180351734161377, ,3.25,-1.0994213819503766
391,2981843743,10.776670455932615,-88.04535675048828,-154.17941284179688,9.819360733032228,-0.0876709297299385,0.199184849858284,1.0542434453964231,-2.381150722503662,0.5603242516517639, ,3.2583333333333333,0.6317621469497663
392,2981852076,10.77580738067627,-88.04515838623047,-154.1750030517578,9.800750732421877,-0.0802380442619323,0.2456782013177871,1.0055253505706787,-2.2072811126708984,0.5372714400291443, ,3.2666666666666666,1.4414200186729431
393,2981860409,10.716863632202148,-88.04655456542969,-154.11155700683594,9.843993186950684,-0.08225879073143,0.2232085168361663,1.1825706958770752,-2.1887106895446777,0.5461595058441162, ,3.275,-0.9261810779571569
394,2981868742,10.726872444152832,-88.0455551147461,-154.1171112060547,9.810175895690918,-0.081755056977272,0.2302418500185012,1.1079565286636353,-2.12390685081482,0.4797418117523193, ,3.283333333333333,-0.689653158187868
395,2981877075,10.674778938293455,-88.04796600341797,-154.0607147216797,9.799893379211426,-0.076745294034481,0.2117142975330352,1.141664981842041,-2.251286506652832,0.5260011553764343, ,3.2916666666666665,0.16779631376266835
396,2981885408,10.667466163635254,-88.04796600341797,-154.04844665527344,9.850139617919922,-0.0911867395043373,0.233038455247879,1.170250415802002,-2.220651626586914,0.5724653005599976, ,3.3,2.420661449432382
397,2981893741,10.594436645507812,-88.05067443847656,-153.9710693359375,9.779932975769045,-0.1068807765841484,0.2520586550235748,1.1599279642105105,-2.353205442428589,0.6332992315292358, ,3.308333333333333,0.36826997995376587
398,2981902074,10.63245677947998,-88.05157470703125,-154.00440979003906,9.829633712768556,-0.0908613204956054,0.2391762882471084,1.126911163330078,-2.336402416229248,0.4042567014694214, ,3.3166666666666664,-0.2118363976478559
